sector_etf,provider_symbol,symbol,weight_pct,name,source_url,provider,quality,source_last_updated_age_days,declared_total_holdings,estimated_value
BLOK,GPGI,GPGI,,GPGI Inc Class A,https://www.quiverquant.com/etf/Amplify%20Blockchain%20Technology%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,51,$8.5 million
BLOK,IREN,IREN,,IREN Ltd,https://www.quiverquant.com/etf/Amplify%20Blockchain%20Technology%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,51,$8.5 million
BLOK,PURR,PURR,,Hyperliquid Strategies Inc,https://www.quiverquant.com/etf/Amplify%20Blockchain%20Technology%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,51,$8.2 million
BLOK,BKKT,BKKT,,Bakkt Inc Ordinary Shares - Class A,https://www.quiverquant.com/etf/Amplify%20Blockchain%20Technology%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,51,$7.6 million
BLOK,HIVE.TO,HIVE.TO,,HIVE Digital Technologies Ltd,https://www.quiverquant.com/etf/Amplify%20Blockchain%20Technology%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,51,$7.1 million
BLOK,EXOD,EXOD,,Exodus Movement Inc Class A,https://www.quiverquant.com/etf/Amplify%20Blockchain%20Technology%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,51,$2.9 million
BLOK,ORIO.TO,ORIO.TO,,Orion Digital Corp,https://www.quiverquant.com/etf/Amplify%20Blockchain%20Technology%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,51,$464696
BLOK,SRGE.NE,SRGE.NE,,BIGG Digital Assets Inc,https://www.quiverquant.com/etf/Amplify%20Blockchain%20Technology%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,51,$229318
PHO,ROP,ROP,,Roper Technologies Inc,https://www.quiverquant.com/etf/Invesco%20Water%20Resources%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,42,$197.5 million
PHO,ECL,ECL,,Ecolab Inc,https://www.quiverquant.com/etf/Invesco%20Water%20Resources%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,42,$169.0 million
PHO,WAT,WAT,,Waters Corp,https://www.quiverquant.com/etf/Invesco%20Water%20Resources%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,42,$147.5 million
PHO,FERG,FERG,,Ferguson Enterprises Inc,https://www.quiverquant.com/etf/Invesco%20Water%20Resources%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,42,$133.9 million
PHO,IDXX,IDXX,,IDEXX Laboratories Inc,https://www.quiverquant.com/etf/Invesco%20Water%20Resources%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,42,$127.8 million
PHO,VLTO,VLTO,,Veralto Corp,https://www.quiverquant.com/etf/Invesco%20Water%20Resources%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,42,$90.4 million
PHO,A,A,,Agilent Technologies Inc,https://www.quiverquant.com/etf/Invesco%20Water%20Resources%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,42,$85.6 million
PHO,AWK,AWK,,American Water Works Co Inc,https://www.quiverquant.com/etf/Invesco%20Water%20Resources%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,42,$84.6 million
PHO,XYL,XYL,,Xylem Inc,https://www.quiverquant.com/etf/Invesco%20Water%20Resources%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,42,$76.7 million
PHO,J,J,,Jacobs Solutions Inc,https://www.quiverquant.com/etf/Invesco%20Water%20Resources%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,42,$75.2 million
PHO,IEX,IEX,,IDEX Corp,https://www.quiverquant.com/etf/Invesco%20Water%20Resources%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,42,$73.1 million
PHO,TRMB,TRMB,,Trimble Inc,https://www.quiverquant.com/etf/Invesco%20Water%20Resources%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,42,$62.2 million
PHO,PNR,PNR,,Pentair PLC,https://www.quiverquant.com/etf/Invesco%20Water%20Resources%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,42,$59.2 million
PHO,ACM,ACM,,AECOM,https://www.quiverquant.com/etf/Invesco%20Water%20Resources%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,42,$57.0 million
PHO,WMS,WMS,,Advanced Drainage Systems Inc,https://www.quiverquant.com/etf/Invesco%20Water%20Resources%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,42,$56.0 million
PHO,TTEK,TTEK,,Tetra Tech Inc,https://www.quiverquant.com/etf/Invesco%20Water%20Resources%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,42,$54.1 million
PHO,BSY,BSY,,Bentley Systems Inc Ordinary Shares - Class B,https://www.quiverquant.com/etf/Invesco%20Water%20Resources%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,42,$47.8 million
PHO,CNM,CNM,,Core & Main Inc Class A,https://www.quiverquant.com/etf/Invesco%20Water%20Resources%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,42,$46.9 million
PHO,AOS,AOS,,A.O. Smith Corp,https://www.quiverquant.com/etf/Invesco%20Water%20Resources%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,42,$46.7 million
PHO,ITRI,ITRI,,Itron Inc,https://www.quiverquant.com/etf/Invesco%20Water%20Resources%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,42,$40.2 million
PHO,WTS,WTS,,Watts Water Technologies Inc Class A,https://www.quiverquant.com/etf/Invesco%20Water%20Resources%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,42,$39.5 million
PHO,VMI,VMI,,Valmont Industries Inc,https://www.quiverquant.com/etf/Invesco%20Water%20Resources%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,42,$37.2 million
PHO,MLI,MLI,,Mueller Industries Inc,https://www.quiverquant.com/etf/Invesco%20Water%20Resources%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,42,$36.7 million
PHO,BMI,BMI,,Badger Meter Inc,https://www.quiverquant.com/etf/Invesco%20Water%20Resources%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,42,$36.6 million
PHO,ZWS,ZWS,,Zurn Elkay Water Solutions Corp,https://www.quiverquant.com/etf/Invesco%20Water%20Resources%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,42,$22.4 million
PHO,HTO,HTO,,H2O America,https://www.quiverquant.com/etf/Invesco%20Water%20Resources%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,42,$17.4 million
PHO,SAJA.DE,SAJA.DE,,Companhia De Saneamento Basico Do Estado De Sao Paulo ADR,https://www.quiverquant.com/etf/Invesco%20Water%20Resources%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,42,$16.0 million
PHO,MWA,MWA,,Mueller Water Products Inc Class A shares,https://www.quiverquant.com/etf/Invesco%20Water%20Resources%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,42,$13.5 million
PHO,STN.TO,STN.TO,,Stantec Inc,https://www.quiverquant.com/etf/Invesco%20Water%20Resources%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,42,$13.0 million
PHO,FELE,FELE,,Franklin Electric Co Inc,https://www.quiverquant.com/etf/Invesco%20Water%20Resources%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,42,$12.6 million
PHO,AWR,AWR,,American States Water Co,https://www.quiverquant.com/etf/Invesco%20Water%20Resources%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,42,$12.0 million
PHO,CWT,CWT,,California Water Service Group,https://www.quiverquant.com/etf/Invesco%20Water%20Resources%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,42,$11.3 million
PHO,LNN,LNN,,Lindsay Corp,https://www.quiverquant.com/etf/Invesco%20Water%20Resources%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,42,$9.2 million
PHO,HWKN,HWKN,,Hawkins Inc,https://www.quiverquant.com/etf/Invesco%20Water%20Resources%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,42,$8.8 million
PHO,NWPX,NWPX,,NWPX Infrastructure Inc,https://www.quiverquant.com/etf/Invesco%20Water%20Resources%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,42,$5.2 million
PHO,GRC,GRC,,Gorman-Rupp Co,https://www.quiverquant.com/etf/Invesco%20Water%20Resources%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,42,$5.0 million
PHO,ERII,ERII,,Energy Recovery Inc,https://www.quiverquant.com/etf/Invesco%20Water%20Resources%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,42,$4.4 million
PHO,MSEX,MSEX,,Middlesex Water Co,https://www.quiverquant.com/etf/Invesco%20Water%20Resources%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,42,$3.9 million
PHO,YORW,YORW,,The York Water Co,https://www.quiverquant.com/etf/Invesco%20Water%20Resources%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,42,$2.5 million
PHO,CWCO,CWCO,,Consolidated Water Co Ltd,https://www.quiverquant.com/etf/Invesco%20Water%20Resources%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,42,$2.1 million
TAN,FSLR,FSLR,,First Solar Inc,https://www.quiverquant.com/etf/Invesco%20Solar%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,37,$107.9 million
TAN,NXT,NXT,,Nextpower Inc Class A,https://www.quiverquant.com/etf/Invesco%20Solar%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,37,$98.9 million
TAN,ENLT.TA,ENLT.TA,,Enlight Renewable Energy Ltd,https://www.quiverquant.com/etf/Invesco%20Solar%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,37,$78.4 million
TAN,ENPH,ENPH,,Enphase Energy Inc,https://www.quiverquant.com/etf/Invesco%20Solar%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,37,$72.2 million
TAN,HASI,HASI,,HA Sustainable Infrastructure Capital Inc,https://www.quiverquant.com/etf/Invesco%20Solar%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,37,$50.4 million
TAN,DORL.TA,DORL.TA,,Doral Group Renewable Eneryy Resources Ltd Ordinary Shares,https://www.quiverquant.com/etf/Invesco%20Solar%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,37,$50.3 million
TAN,3800.HK,3800.HK,,GCL Technology Holdings Ltd,https://www.quiverquant.com/etf/Invesco%20Solar%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,37,$49.3 million
TAN,RUN,RUN,,Sunrun Inc,https://www.quiverquant.com/etf/Invesco%20Solar%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,37,$41.9 million
TAN,CWEN,CWEN,,Clearway Energy Inc Class C,https://www.quiverquant.com/etf/Invesco%20Solar%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,37,$39.5 million
TAN,SLR.MC,SLR.MC,,Solaria Energia y Medio Ambiente SA,https://www.quiverquant.com/etf/Invesco%20Solar%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,37,$36.8 million
TAN,SEDG,SEDG,,SolarEdge Technologies Inc,https://www.quiverquant.com/etf/Invesco%20Solar%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,37,$36.8 million
TAN,NOFR.TA,NOFR.TA,,OY Nofar Energy Ltd Ordinary Shares,https://www.quiverquant.com/etf/Invesco%20Solar%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,37,$34.9 million
TAN,968.HK,0968.HK,,Xinyi Solar Holdings Ltd,https://www.quiverquant.com/etf/Invesco%20Solar%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,37,$34.6 million
TAN,S92.DE,S92.DE,,SMA Solar Technology AG,https://www.quiverquant.com/etf/Invesco%20Solar%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,37,$32.2 million
TAN,SHLS,SHLS,,Shoals Technologies Group Inc Ordinary Shares - Class A,https://www.quiverquant.com/etf/Invesco%20Solar%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,37,$28.2 million
TAN,ENRG.TA,ENRG.TA,,Energix-Renewable Energies Ltd,https://www.quiverquant.com/etf/Invesco%20Solar%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,37,$24.6 million
TAN,TE,TE,,T1 Energy Inc,https://www.quiverquant.com/etf/Invesco%20Solar%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,37,$24.3 million
TAN,GRE.MC,GRE.MC,,Grenergy Renovables SA,https://www.quiverquant.com/etf/Invesco%20Solar%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,37,$23.7 million
TAN,SCATC.OL,SCATC.OL,,Scatec ASA Ordinary Shares,https://www.quiverquant.com/etf/Invesco%20Solar%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,37,$21.6 million
TAN,DQ,DQ,,Daqo New Energy Corp ADR,https://www.quiverquant.com/etf/Invesco%20Solar%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,37,$20.0 million
TAN,3576.TW,3576.TW,,United Renewable Energy Co Ltd,https://www.quiverquant.com/etf/Invesco%20Solar%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,37,$19.9 million
TAN,ARRY,ARRY,,Array Technologies Inc Ordinary Shares,https://www.quiverquant.com/etf/Invesco%20Solar%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,37,$18.4 million
TAN,322000.KS,322000.KS,,Hd Hyundai Energy Solutions Co Ltd Ordinary Shares,https://www.quiverquant.com/etf/Invesco%20Solar%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,37,$17.9 million
TAN,CSIQ,CSIQ,,Canadian Solar Inc,https://www.quiverquant.com/etf/Invesco%20Solar%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,37,$17.8 million
TAN,RNW,RNW,,ReNew Energy Global PLC Ordinary Shares - Class A,https://www.quiverquant.com/etf/Invesco%20Solar%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,37,$15.2 million
TAN,1407.T,1407.T,,West Holdings Corp,https://www.quiverquant.com/etf/Invesco%20Solar%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,37,$15.0 million
TAN,6865.HK,6865.HK,,Flat Glass Group Co Ltd Shs -H- Reg S,https://www.quiverquant.com/etf/Invesco%20Solar%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,37,$14.2 million
TAN,JKS,JKS,,JinkoSolar Holding Co Ltd DR,https://www.quiverquant.com/etf/Invesco%20Solar%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,37,$13.3 million
TAN,6443.TW,6443.TW,,TSEC Corp,https://www.quiverquant.com/etf/Invesco%20Solar%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,37,$12.5 million
TAN,CWENE.E.IS,CWENE.IS,,Cw Enerji Muhendislik Ticaret Ve Sanayi Ab,https://www.quiverquant.com/etf/Invesco%20Solar%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,37,$10.5 million
TAN,6244.TWO,6244.TWO,,Motech Industries Co Ltd,https://www.quiverquant.com/etf/Invesco%20Solar%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,37,$10.2 million
TAN,3868.HK,3868.HK,,Xinyi Energy Holdings Ltd,https://www.quiverquant.com/etf/Invesco%20Solar%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,37,$9.6 million
TAN,2406.TW,2406.TW,,Gigastorage Corp,https://www.quiverquant.com/etf/Invesco%20Solar%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,37,$9.5 million
TAN,5074.T,5074.T,,Tess Holdings Co Ltd Ordinary Shares,https://www.quiverquant.com/etf/Invesco%20Solar%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,37,$7.7 million
TAN,BCPG-R.BK,BCPG-R.BK,,BCPG PCL Units Non-Voting Depository Receipt,https://www.quiverquant.com/etf/Invesco%20Solar%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,37,$7.3 million
IBUY,W,W,,Wayfair Inc Class A,https://www.quiverquant.com/etf/Amplify%20Online%20Retail%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,83,$4.5 million
IBUY,DASH,DASH,,DoorDash Inc Ordinary Shares - Class A,https://www.quiverquant.com/etf/Amplify%20Online%20Retail%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,83,$3.9 million
IBUY,PYPL,PYPL,,PayPal Holdings Inc,https://www.quiverquant.com/etf/Amplify%20Online%20Retail%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,83,$3.8 million
IBUY,ABNB,ABNB,,Airbnb Inc Ordinary Shares - Class A,https://www.quiverquant.com/etf/Amplify%20Online%20Retail%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,83,$3.8 million
IBUY,EXPE,EXPE,,Expedia Group Inc,https://www.quiverquant.com/etf/Amplify%20Online%20Retail%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,83,$3.7 million
IBUY,ETSY,ETSY,,Etsy Inc,https://www.quiverquant.com/etf/Amplify%20Online%20Retail%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,83,$3.6 million
IBUY,CART,CART,,Maplebear Inc,https://www.quiverquant.com/etf/Amplify%20Online%20Retail%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,83,$3.6 million
IBUY,SPOT,SPOT,,Spotify Technology SA,https://www.quiverquant.com/etf/Amplify%20Online%20Retail%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,83,$3.5 million
IBUY,LYFT,LYFT,,Lyft Inc Class A,https://www.quiverquant.com/etf/Amplify%20Online%20Retail%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,83,$3.5 million
IBUY,BKNG,BKNG,,Booking Holdings Inc,https://www.quiverquant.com/etf/Amplify%20Online%20Retail%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,83,$3.4 million
IBUY,AFRM,AFRM,,Affirm Holdings Inc Ordinary Shares - Class A,https://www.quiverquant.com/etf/Amplify%20Online%20Retail%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,83,$3.4 million
IBUY,HIMS,HIMS,,Hims & Hers Health Inc Ordinary Shares - Class A,https://www.quiverquant.com/etf/Amplify%20Online%20Retail%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,83,$3.4 million
IBUY,MSM,MSM,,MSC Industrial Direct Co Inc Class A,https://www.quiverquant.com/etf/Amplify%20Online%20Retail%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,83,$3.3 million
IBUY,RVLV,RVLV,,Revolve Group Inc Class A,https://www.quiverquant.com/etf/Amplify%20Online%20Retail%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,83,$3.2 million
IBUY,LQDT,LQDT,,Liquidity Services Inc,https://www.quiverquant.com/etf/Amplify%20Online%20Retail%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,83,$3.2 million
IBUY,FIGS,FIGS,,FIGS Inc Class A,https://www.quiverquant.com/etf/Amplify%20Online%20Retail%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,83,$3.0 million
IBUY,PTON,PTON,,Peloton Interactive Inc,https://www.quiverquant.com/etf/Amplify%20Online%20Retail%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,83,$2.9 million
IBUY,CPRT,CPRT,,Copart Inc,https://www.quiverquant.com/etf/Amplify%20Online%20Retail%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,83,$2.8 million
IBUY,UBER,UBER,,Uber Technologies Inc,https://www.quiverquant.com/etf/Amplify%20Online%20Retail%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,83,$2.8 million
IBUY,CVNA,CVNA,,Carvana Co Class A,https://www.quiverquant.com/etf/Amplify%20Online%20Retail%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,83,$2.7 million
IBUY,EBAY,EBAY,,eBay Inc,https://www.quiverquant.com/etf/Amplify%20Online%20Retail%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,83,$2.7 million
IBUY,AMZN,AMZN,,Amazon.com Inc,https://www.quiverquant.com/etf/Amplify%20Online%20Retail%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,83,$2.7 million
IBUY,CHWY,CHWY,,Chewy Inc,https://www.quiverquant.com/etf/Amplify%20Online%20Retail%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,83,$2.6 million
IBUY,UPWK,UPWK,,Upwork Inc,https://www.quiverquant.com/etf/Amplify%20Online%20Retail%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,83,$2.5 million
IBUY,TRIP,TRIP,,Tripadvisor Inc,https://www.quiverquant.com/etf/Amplify%20Online%20Retail%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,83,$2.5 million
IBUY,NXH,NXH,,Neighborhood Intelligence Inc,https://www.quiverquant.com/etf/Amplify%20Online%20Retail%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,83,$2.1 million
IBUY,DHER.DE,DHER.DE,,Delivery Hero SE,https://www.quiverquant.com/etf/Amplify%20Online%20Retail%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,83,$1.5 million
IBUY,SHOP,SHOP,,Shopify Inc Registered Shs -A- Subord Vtg,https://www.quiverquant.com/etf/Amplify%20Online%20Retail%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,83,$1.2 million
IBUY,RDC.DE,RDC.DE,,Redcare Pharmacy NV,https://www.quiverquant.com/etf/Amplify%20Online%20Retail%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,83,$1.2 million
IBUY,VSXY,VSXY,,Victoria's Secret & Co,https://www.quiverquant.com/etf/Amplify%20Online%20Retail%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,83,$1.2 million
