etf,holding_rank,holding_weight_pct,symbol,name,group,group_sector,group_phase,group_rank,group_score,group_pioneer_score,group_breadth_score,stock_rank_within_group,role,strength,rs189,rs63,rs21,acceleration,slow_acceleration,breakout_status
OIH,24,,RES,"RPC, Inc.",Oil&Gas-Field Services,Industrial Services,LOSING,63,55.8,64.4,43.0,12,FOLLOWER,53.4,65.4,32.5,86.3,53.8,-32.8,BREAKOUT_WATCH
OIH,25,,CLB,Core Laboratories Inc.,Oil&Gas-Field Services,Industrial Services,LOSING,63,55.8,64.4,43.0,20,FOLLOWER,32.9,15.8,22.0,86.0,64.0,6.2,NONE
XES,1,4.823384,OII,"Oceaneering International, Inc.",Oil&Gas-Field Services,Industrial Services,LOSING,63,55.8,64.4,43.0,2,LEADER,86.8,95.9,93.2,68.2,-25.0,-2.7,NONE
XES,2,4.725575,TDW,Tidewater Inc,Oil&Gas-Field Services,Industrial Services,LOSING,63,55.8,64.4,43.0,3,LEADER,85.9,91.2,87.0,91.6,4.6,-4.3,NONE
XES,3,4.483702,WHD,"Cactus, Inc. Class A",Oil&Gas-Machinery/Equip,Industrial Services,LOSING,76,53.8,56.9,49.1,2,LEADER,85.4,89.5,83.3,73.3,-10.0,-6.2,NONE
XES,4,4.062454,FTI,TechnipFMC plc,Oil&Gas-Machinery/Equip,Industrial Services,LOSING,76,53.8,56.9,49.1,3,LEADER,77.8,90.8,73.1,74.8,1.7,-17.7,NONE
XES,5,4.049607,HP,"Helmerich & Payne, Inc.",Oil&Gas-Drilling,Industrial Services,LOSING,33,66.0,71.3,58.1,2,LEADER,80.4,86.8,67.8,92.7,24.9,-19.0,NONE
XES,6,3.980256,SDRL,Seadrill Limited,Oil&Gas-Drilling,Industrial Services,LOSING,33,66.0,71.3,58.1,4,FOLLOWER,64.8,87.0,47.1,73.7,26.6,-39.9,BREAKOUT_WATCH
XES,7,3.926164,WTTR,"Select Water Solutions, Inc. Class A",Utility-Water Supply,Utilities,LOSING,64,59.6,62.9,54.7,1,FOLLOWER,74.4,94.5,56.9,67.0,10.1,-37.7,NONE
XES,8,3.874762,PTEN,"Patterson-UTI Energy, Inc.",Oil&Gas-Drilling,Industrial Services,LOSING,33,66.0,71.3,58.1,1,LEADER,82.8,97.0,63.7,89.1,25.4,-33.3,BREAKOUT_NOW
XES,9,3.869794,SLB,SLB Limited,Oil&Gas-Field Services,Industrial Services,LOSING,63,55.8,64.4,43.0,4,LEADER,83.8,90.4,65.0,89.7,24.7,-25.4,NONE
XES,10,3.730957,NOV,NOV Inc.,Oil&Gas-Machinery/Equip,Industrial Services,LOSING,76,53.8,56.9,49.1,4,FOLLOWER,71.8,79.6,58.0,76.0,18.0,-21.6,NONE
XES,11,3.710692,BKR,Baker Hughes Company Class A,Oil&Gas-Machinery/Equip,Industrial Services,LOSING,76,53.8,56.9,49.1,7,FOLLOWER,60.6,69.1,45.3,66.3,21.0,-23.8,NONE
XES,12,3.705674,NE,Noble Corporation PLC Class A,Oil&Gas-Drilling,Industrial Services,LOSING,33,66.0,71.3,58.1,6,FOLLOWER,59.2,85.4,35.5,72.4,36.9,-49.9,NONE
XES,13,3.633725,VAL,Valaris Ltd.,Oil&Gas-Drilling,Industrial Services,LOSING,33,66.0,71.3,58.1,7,FOLLOWER,54.3,84.8,25.4,74.6,49.2,-59.3,NONE
XES,14,3.616038,RIG,Transocean Ltd.,Oil&Gas-Drilling,Industrial Services,LOSING,33,66.0,71.3,58.1,8,FOLLOWER,50.5,73.7,26.2,75.0,48.8,-47.5,NONE
XES,15,3.585638,WFRD,Weatherford International plc,Oil&Gas-Machinery/Equip,Industrial Services,LOSING,76,53.8,56.9,49.1,8,FOLLOWER,59.3,74.4,30.3,79.0,48.7,-44.1,BREAKOUT_NOW
XES,16,3.412159,HAL,Halliburton Company,Oil&Gas-Field Services,Industrial Services,LOSING,63,55.8,64.4,43.0,9,FOLLOWER,60.9,80.4,27.8,82.9,55.1,-52.6,BREAKOUT_NOW
XES,17,3.279773,AROC,Archrock Inc.,Oil&Gas-Machinery/Equip,Industrial Services,LOSING,76,53.8,56.9,49.1,11,FOLLOWER,38.8,72.7,31.9,9.8,-22.1,-40.7,NONE
XES,18,3.249896,KGS,"Kodiak Gas Services, Inc.",Oil&Gas-Field Services,Industrial Services,LOSING,63,55.8,64.4,43.0,16,FOLLOWER,48.2,90.6,23.4,51.4,28.0,-67.2,NONE
XES,19,2.798866,NBR,Nabors Industries Ltd.,Oil&Gas-Drilling,Industrial Services,LOSING,33,66.0,71.3,58.1,3,FOLLOWER,66.0,93.1,45.2,75.3,30.1,-47.9,NONE
XES,20,2.788245,XPRO,Expro Ltd,Oil&Gas-Field Services,Industrial Services,LOSING,63,55.8,64.4,43.0,5,LEADER,77.0,71.1,81.5,82.0,0.4,10.4,NONE
XES,21,2.739405,SEI,"Solaris Energy Infrastructure, Inc. Class A",Electrical-Power/Equipmt,Producer Manufacturing,LOSING,140,30.9,38.6,19.3,15,FOLLOWER,28.6,47.3,8.5,38.9,30.4,-38.8,NONE
XES,22,2.721757,HLX,"Helix Energy Solutions Group, Inc.",Oil&Gas-Field Services,Industrial Services,LOSING,63,55.8,64.4,43.0,6,FOLLOWER,73.7,85.3,59.8,73.1,13.2,-25.5,NONE
XES,23,2.524526,LBRT,"Liberty Energy, Inc. Class A",Oil&Gas-Field Services,Industrial Services,LOSING,63,55.8,64.4,43.0,19,FOLLOWER,36.0,51.1,6.3,66.0,59.7,-44.8,NONE
XES,24,2.498288,PUMP,ProPetro Holding Corp.,Oil&Gas-Field Services,Industrial Services,LOSING,63,55.8,64.4,43.0,18,FOLLOWER,38.8,60.3,8.5,57.4,48.9,-51.8,NONE
XES,25,2.233975,AESI,Atlas Energy Solutions Inc.,Oil&Gas-Field Services,Industrial Services,LOSING,63,55.8,64.4,43.0,13,FOLLOWER,53.0,85.7,9.8,89.9,80.0,-75.8,NONE
XES,26,2.02091,FET,"Forum Energy Technologies, Inc.",Oil&Gas-Machinery/Equip,Industrial Services,LOSING,76,53.8,56.9,49.1,1,LEADER,91.9,97.8,97.5,94.2,-3.3,-0.3,NONE
XES,27,1.813922,INVX,"Innovex International, Inc.",Oil&Gas-Machinery/Equip,Industrial Services,LOSING,76,53.8,56.9,49.1,6,FOLLOWER,70.5,75.1,71.8,75.1,3.3,-3.3,NONE
XES,28,1.641187,FLOC,Flowco Holdings Inc Class A,Oil&Gas-Machinery/Equip,Industrial Services,LOSING,76,53.8,56.9,49.1,10,FOLLOWER,52.9,72.6,32.4,73.3,40.9,-40.2,NONE
XES,29,1.345821,VTOL,Bristow Group Inc,Oil&Gas-Field Services,Industrial Services,LOSING,63,55.8,64.4,43.0,7,FOLLOWER,64.1,62.4,62.6,48.2,-14.4,0.2,NONE
XES,30,1.312438,TTI,"TETRA Technologies, Inc.",Oil&Gas-Field Services,Industrial Services,LOSING,63,55.8,64.4,43.0,25,FOLLOWER,15.8,20.1,6.0,10.9,4.9,-14.1,NONE
XES,31,1.212403,RES,"RPC, Inc.",Oil&Gas-Field Services,Industrial Services,LOSING,63,55.8,64.4,43.0,12,FOLLOWER,53.4,65.4,32.5,86.3,53.8,-32.8,BREAKOUT_WATCH
XES,32,1.118524,OIS,"Oil States International, Inc.",Oil&Gas-Field Services,Industrial Services,LOSING,63,55.8,64.4,43.0,10,FOLLOWER,60.9,79.0,53.4,74.0,20.5,-25.6,NONE
XES,33,0.87289,CLB,Core Laboratories Inc.,Oil&Gas-Field Services,Industrial Services,LOSING,63,55.8,64.4,43.0,20,FOLLOWER,32.9,15.8,22.0,86.0,64.0,6.2,NONE
XES,34,0.4628,NGS,"Natural Gas Services Group, Inc.",Oil&Gas-Machinery/Equip,Industrial Services,LOSING,76,53.8,56.9,49.1,13,FOLLOWER,32.3,52.8,21.8,28.5,6.7,-31.0,NONE
AIQ,1,4.12,PLTR,Palantir Technologies Inc. Class A,Comp Sftwr - Enterprise,Technology Services,EMERGING,1,72.4,84.1,54.9,26,PIONEER,68.9,51.1,76.1,98.5,22.4,24.9,BREAKOUT_WATCH
AIQ,2,3.62,MSFT,Microsoft Corporation,Comp Sftwr - Enterprise,Technology Services,EMERGING,1,72.4,84.1,54.9,31,FOLLOWER,59.7,42.0,65.1,75.4,10.4,23.1,NONE
AIQ,3,3.39,ORCL,Oracle Corporation,Computer Sftwr-Database,Technology Services,EMERGING,4,73.0,80.2,62.2,13,FOLLOWER,24.1,10.4,4.0,83.7,79.6,-6.4,NONE
AIQ,4,3.31,SPCX,Space Exploration Technologies Corp,Specialty Telecommunications,Communications,LOSING,139,37.0,39.3,33.6,1,FOLLOWER,59.6,,,94.7,,,NONE
AIQ,5,3.21,NFLX,"Netflix, Inc.",Leisure-Movies & Related,Technology Services,LOSING,110,44.6,48.7,38.3,8,FOLLOWER,32.2,11.8,28.4,81.0,52.6,16.6,NONE
AIQ,6,3.14,TSLA,"Tesla, Inc.",Auto Manufacturers,Consumer Durables,LOSING,70,46.0,59.9,25.1,8,FOLLOWER,34.8,18.2,20.2,87.3,67.1,2.0,NONE
AIQ,7,3.03,AMZN,"Amazon.com, Inc.",Retail-Internet,Retail Trade,LOSING,96,41.5,51.0,27.3,8,FOLLOWER,48.0,52.1,37.6,25.6,-12.1,-14.5,NONE
AIQ,8,2.91,GOOGL,Alphabet Inc. Class A,Internet-Content,Technology Services,LOSING,116,38.4,45.5,27.6,14,FOLLOWER,36.9,43.3,22.8,24.2,1.4,-20.5,NONE
AIQ,9,2.88,NVDA,NVIDIA Corporation,Elec-Semicondctor Fablss,Electronic Technology,LOSING,45,49.9,67.6,23.2,2,FOLLOWER,64.7,62.3,35.8,76.7,40.9,-26.5,NONE
AIQ,12,2.73,TSM,"Taiwan Semiconductor Manufacturing Co., Ltd. Sponsored ADR",Elec-Semiconductor Mfg,Electronic Technology,LOSING,112,39.4,46.8,28.4,3,FOLLOWER,59.3,80.0,30.4,58.8,28.4,-49.6,NONE
AIQ,13,2.69,AAPL,Apple Inc.,Telecom-Consumer Prods,Electronic Technology,MATURE,23,56.4,52.8,61.7,3,FOLLOWER,55.8,53.9,51.0,58.5,7.6,-2.9,NONE
AIQ,14,2.67,CSCO,"Cisco Systems, Inc.",Computer-Networking,Electronic Technology,LOSING,83,42.3,55.1,22.9,5,FOLLOWER,46.5,81.3,24.1,24.1,0.0,-57.2,NONE
AIQ,15,2.64,MU,"Micron Technology, Inc.",Computer-Hardware/Perip,Electronic Technology,EMERGING,3,65.5,81.8,41.1,7,FOLLOWER,69.0,99.5,25.7,85.7,60.0,-73.8,NONE
AIQ,16,2.58,META,Meta Platforms Inc Class A,Internet-Content,Technology Services,LOSING,116,38.4,45.5,27.6,16,FOLLOWER,31.2,22.5,30.1,58.9,28.8,7.7,NONE
AIQ,17,2.57,AVGO,Broadcom Inc.,Elec-Semicondctor Fablss,Electronic Technology,LOSING,45,49.9,67.6,23.2,27,FOLLOWER,23.3,26.1,12.3,23.6,11.3,-13.8,NONE
AIQ,19,2.44,INTC,Intel Corporation,Elec-Semiconductor Mfg,Electronic Technology,LOSING,112,39.4,46.8,28.4,13,FOLLOWER,47.4,97.3,13.3,41.0,27.7,-84.1,NONE
AIQ,20,2.38,AMD,"Advanced Micro Devices, Inc.",Elec-Semicondctor Fablss,Electronic Technology,LOSING,45,49.9,67.6,23.2,8,FOLLOWER,53.5,96.5,25.2,39.4,14.2,-71.3,NONE
AIQ,21,2.16,BABA,Alibaba Group Holding Limited Sponsored ADR,Retail-Internet,Retail Trade,LOSING,96,41.5,51.0,27.3,25,FOLLOWER,18.1,10.2,24.6,18.5,-6.1,14.4,NONE
AIQ,22,2.15,SAP,SAP SE Sponsored ADR,Comp Sftwr - Enterprise,Technology Services,EMERGING,1,72.4,84.1,54.9,37,FOLLOWER,51.3,26.1,69.5,88.8,19.3,43.4,BREAKOUT_WATCH
AIQ,24,1.74,IBM,International Business Machines Corporation,Computer-Tech Services,Technology Services,LOSING,26,62.4,77.8,39.3,40,FOLLOWER,23.6,13.2,8.3,65.9,57.6,-4.8,NONE
AIQ,25,1.67,CRM,"Salesforce, Inc.",Comp Sftwr - Enterprise,Technology Services,EMERGING,1,72.4,84.1,54.9,14,PIONEER,78.2,52.6,85.0,96.7,11.7,32.5,NONE
AIQ,26,1.47,STX,Seagate Technology Holdings PLC,Computer-Hardware/Perip,Electronic Technology,EMERGING,3,65.5,81.8,41.1,14,FOLLOWER,50.1,98.6,22.2,29.6,7.4,-76.4,NONE
AIQ,27,1.47,MRVL,"Marvell Technology, Inc.",Elec-Semicondctor Fablss,Electronic Technology,LOSING,45,49.9,67.6,23.2,3,FOLLOWER,62.0,97.2,32.2,80.6,48.4,-65.1,NONE
AIQ,28,1.42,SHOP,"Shopify, Inc. Class A",Comp Sftwr - Enterprise,Technology Services,EMERGING,1,72.4,84.1,54.9,36,FOLLOWER,54.2,24.9,80.0,92.3,12.3,55.1,NONE
AIQ,29,1.42,QCOM,QUALCOMM Incorporated,Elec-Semicondctor Fablss,Electronic Technology,LOSING,45,49.9,67.6,23.2,17,FOLLOWER,37.6,41.5,8.7,84.4,75.7,-32.8,NONE
AIQ,30,1.22,UBER,"Uber Technologies, Inc.",Leisure-Services,Consumer Services,LOSING,99,43.0,50.8,31.1,17,FOLLOWER,44.4,20.2,48.8,71.4,22.6,28.6,NONE
AIQ,31,1.21,NOW,"ServiceNow, Inc.",Comp Sftwr - Enterprise,Technology Services,EMERGING,1,72.4,84.1,54.9,39,FOLLOWER,50.3,24.5,62.3,95.0,32.7,37.9,BREAKOUT_RECENT
AIQ,32,0.92,ADBE,Adobe Inc.,Computer Sftwr-Design,Technology Services,LOSING,50,58.1,66.4,45.7,2,FOLLOWER,46.7,24.5,57.8,86.0,28.2,33.3,BREAKOUT_WATCH
AIQ,33,0.92,ACN,Accenture Plc Class A,Computer-Tech Services,Technology Services,LOSING,26,62.4,77.8,39.3,32,FOLLOWER,34.2,13.1,34.4,83.0,48.6,21.3,BREAKOUT_WATCH
AIQ,34,0.91,SNOW,"Snowflake, Inc.",Comp Sftwr - Enterprise,Technology Services,EMERGING,1,72.4,84.1,54.9,11,LEADER,79.6,72.6,79.5,80.9,1.4,6.8,NONE
AIQ,36,0.76,APP,AppLovin Corp. Class A,Comp Sftwr - Specialty Enterprise,Technology Services,LOSING,40,55.6,69.4,34.8,27,FOLLOWER,5.9,3.6,1.7,3.0,1.3,-1.9,NONE
AIQ,37,0.74,CDNS,"Cadence Design Systems, Inc.",Computer Sftwr-Design,Technology Services,LOSING,50,58.1,66.4,45.7,10,FOLLOWER,32.2,48.6,13.2,42.9,29.7,-35.4,NONE
AIQ,39,0.66,SNPS,"Synopsys, Inc.",Computer Sftwr-Design,Technology Services,LOSING,50,58.1,66.4,45.7,6,FOLLOWER,41.2,44.5,21.5,81.1,59.6,-23.0,NONE
AIQ,40,0.62,DDOG,"Datadog, Inc. Class A",Comp Sftwr - Enterprise,Technology Services,EMERGING,1,72.4,84.1,54.9,50,FOLLOWER,41.6,82.4,16.4,9.4,-7.0,-66.0,NONE
AIQ,41,0.54,HPE,Hewlett Packard Enterprise Co.,Computer-Tech Services,Technology Services,LOSING,26,62.4,77.8,39.3,5,LEADER,81.7,97.4,67.3,74.6,7.3,-30.1,NONE
AIQ,42,0.5,PATH,"UiPath, Inc. Class A",Comp Sftwr - Enterprise,Technology Services,EMERGING,1,72.4,84.1,54.9,7,LEADER,85.3,75.2,94.3,98.0,3.7,19.1,BREAKOUT_NOW
AIQ,43,0.49,WIX,Wix.com Ltd.,Computer Sftwr-Enterprse,Technology Services,LOSING,47,61.8,66.8,54.4,1,FOLLOWER,60.2,24.4,94.0,99.0,5.0,69.6,BREAKOUT_WATCH
AIQ,46,0.46,NOK,Nokia Oyj Sponsored ADR,Telecom-Infrastructure,Electronic Technology,LOSING,73,45.8,58.2,27.1,2,FOLLOWER,51.3,89.1,4.6,78.0,73.4,-84.5,NONE
AIQ,47,0.45,NXPI,NXP Semiconductors NV,Elec-Semiconductor Mfg,Electronic Technology,LOSING,112,39.4,46.8,28.4,21,FOLLOWER,37.6,57.1,7.9,35.8,27.8,-49.2,NONE
AIQ,49,0.42,WDAY,"Workday, Inc. Class A",Comp Sftwr - Enterprise,Technology Services,EMERGING,1,72.4,84.1,54.9,33,FOLLOWER,55.8,23.9,87.3,90.9,3.6,63.4,NONE
AIQ,51,0.38,PEGA,Pegasystems Inc.,Comp Sftwr - Financial,Technology Services,LOSING,77,51.4,56.9,43.2,16,FOLLOWER,36.3,8.0,33.8,89.3,55.5,25.7,BREAKOUT_RECENT
AIQ,52,0.37,ZBRA,Zebra Technologies Corporation Class A,Elec-Misc Products,Electronic Technology,LOSING,129,38.4,42.5,32.3,1,LEADER,86.5,78.0,94.1,88.9,-5.2,16.1,NONE
AIQ,53,0.37,TRI,Thomson Reuters Corporation,Comml Svcs-Market Rsrch,Technology Services,EMERGING,2,70.5,82.1,53.1,6,FOLLOWER,45.3,15.6,74.5,76.9,2.4,58.9,NONE
AIQ,54,0.36,ZS,"Zscaler, Inc.",Computer Sftwr-Security,Technology Services,EMERGING,9,70.2,78.1,58.4,16,FOLLOWER,50.7,11.0,82.8,91.9,9.1,71.8,BREAKOUT_WATCH
AIQ,55,0.36,DT,"Dynatrace, Inc.",Comp Sftwr - Enterprise,Technology Services,EMERGING,1,72.4,84.1,54.9,13,PIONEER,78.3,63.2,84.5,91.0,6.5,21.2,BREAKOUT_WATCH
AIQ,56,0.36,GLOB,Globant SA,Computer-Tech Services,Technology Services,LOSING,26,62.4,77.8,39.3,36,FOLLOWER,27.9,6.7,24.3,78.5,54.2,17.7,NONE
AIQ,57,0.36,AI,"C3.ai, Inc. Class A",Comp Sftwr - Enterprise,Technology Services,EMERGING,1,72.4,84.1,54.9,55,FOLLOWER,33.2,11.9,24.9,87.0,62.1,13.0,BREAKOUT_NOW
AIQ,58,0.35,CCC,CCC Intelligent Solutions Holdings Inc,Comp Sftwr - Specialty Enterprise,Technology Services,LOSING,40,55.6,69.4,34.8,5,FOLLOWER,61.6,36.5,94.9,90.5,-4.4,58.4,NONE
AIQ,59,0.34,TWLO,"Twilio, Inc. Class A",Comp Sftwr - Enterprise,Technology Services,EMERGING,1,72.4,84.1,54.9,25,FOLLOWER,71.0,92.8,51.0,88.3,37.3,-41.8,NONE
AIQ,60,0.34,OKTA,"Okta, Inc. Class A",Computer Sftwr-Security,Technology Services,EMERGING,9,70.2,78.1,58.4,2,LEADER,88.0,96.2,85.7,90.2,4.5,-10.5,BREAKOUT_WATCH
AIQ,61,0.34,SNAP,"Snap, Inc. Class A",Internet-Content,Technology Services,LOSING,116,38.4,45.5,27.6,15,FOLLOWER,32.9,10.1,29.1,87.5,58.3,19.0,NONE
AIQ,62,0.34,G,Genpact Limited,Comml Svcs-Outsourcing,Commercial Services,LOSING,53,58.4,65.7,47.4,14,FOLLOWER,43.9,18.7,66.1,72.2,6.1,47.4,BREAKOUT_WATCH
AIQ,66,0.33,DXC,DXC Technology Co.,Computer-Tech Services,Technology Services,LOSING,26,62.4,77.8,39.3,28,FOLLOWER,39.2,18.2,63.4,49.4,-14.0,45.2,NONE
AIQ,67,0.32,SMCI,"Super Micro Computer, Inc.",Computer-Hardware/Perip,Electronic Technology,EMERGING,3,65.5,81.8,41.1,17,FOLLOWER,42.4,52.4,11.5,94.3,82.7,-40.9,NONE
AIQ,71,0.31,SOUN,"SoundHound AI, Inc Class A",Computer-Tech Services,Technology Services,LOSING,26,62.4,77.8,39.3,39,FOLLOWER,25.0,5.6,10.4,85.9,75.5,4.8,NONE
AIQ,73,0.31,GEHC,GE Healthcare Technologies Inc.,Medical-Systems,Health Technology,EMERGING,7,67.4,80.0,48.6,17,FOLLOWER,46.5,20.4,71.9,64.4,-7.5,51.5,NONE
AIQ,74,0.31,EFX,Equifax Inc.,Financial Svcs-Specialty,Finance,LOSING,75,54.0,57.3,49.0,26,FOLLOWER,44.2,21.4,63.0,76.5,13.5,41.5,NONE
AIQ,76,0.3,CRWV,"CoreWeave, Inc. Class A",Internet-Network Sltns,Technology Services,LOSING,152,29.7,35.9,20.4,3,FOLLOWER,39.9,53.6,6.5,87.4,80.9,-47.1,NONE
AIQ,79,0.29,ERIC,Telefonaktiebolaget LM Ericsson Sponsored ADR Class B,Telecom-Infrastructure,Electronic Technology,LOSING,73,45.8,58.2,27.1,8,FOLLOWER,33.5,44.4,9.2,59.0,49.8,-35.2,NONE
AIQ,80,0.28,TDC,Teradata Corporation,Computer Sftwr-Database,Technology Services,EMERGING,4,73.0,80.2,62.2,14,FOLLOWER,23.8,38.1,11.0,19.2,8.2,-27.1,NONE
AIQ,81,0.28,QUBT,Quantum Computing Inc.,Computer-Tech Services,Technology Services,LOSING,26,62.4,77.8,39.3,46,FOLLOWER,18.1,9.6,5.9,54.5,48.6,-3.7,NONE
AIQ,82,0.27,CLS,Celestica Inc.,Elec-Contract Mfg,Electronic Technology,LOSING,158,29.9,34.0,23.7,9,FOLLOWER,15.2,21.9,7.2,12.3,5.2,-14.8,NONE
AIQ,84,0.27,AMBA,"Ambarella, Inc.",Elec-Semicondctor Fablss,Electronic Technology,LOSING,45,49.9,67.6,23.2,29,FOLLOWER,19.1,26.3,24.4,3.7,-20.8,-1.9,NONE
AIQ,85,0.26,PONY,Pony AI Inc. Sponsored ADR,Auto/Truck Equipment Parts & Tires,Producer Manufacturing,LOSING,94,41.1,51.4,25.5,35,FOLLOWER,8.5,3.3,5.6,11.8,6.3,2.2,NONE
AIQ,86,0.24,BIDU,"Baidu, Inc. Sponsored ADR Class A",Internet-Content,Technology Services,LOSING,116,38.4,45.5,27.6,29,FOLLOWER,11.5,14.9,7.8,7.0,-0.8,-7.1,NONE
AIQ,87,0.18,HUT,Hut 8 Corp.,Finance - Crypto/Blockchain,Technology Services,LOSING,57,49.6,65.4,25.9,10,FOLLOWER,35.1,92.8,3.7,1.4,-2.4,-89.1,NONE
BOTZ,3,9.62,NVDA,NVIDIA Corporation,Elec-Semicondctor Fablss,Electronic Technology,LOSING,45,49.9,67.6,23.2,2,FOLLOWER,64.7,62.3,35.8,76.7,40.9,-26.5,NONE
BOTZ,6,6.06,ISRG,"Intuitive Surgical, Inc.",Medical-Systems,Health Technology,EMERGING,7,67.4,80.0,48.6,22,FOLLOWER,26.2,7.1,24.1,69.4,45.3,17.1,NONE
BOTZ,11,2.26,CGNX,Cognex Corporation,Elec-Scientific/Msrng,Electronic Technology,LOSING,124,36.4,42.9,26.8,4,FOLLOWER,45.3,86.7,28.5,19.1,-9.4,-58.2,NONE
BOTZ,12,2.25,GOOGL,Alphabet Inc. Class A,Internet-Content,Technology Services,LOSING,116,38.4,45.5,27.6,14,FOLLOWER,36.9,43.3,22.8,24.2,1.4,-20.5,NONE
BOTZ,13,2.07,AUR,"Aurora Innovation, Inc. Class A",Auto/Truck Equipment Parts & Tires,Producer Manufacturing,LOSING,94,41.1,51.4,25.5,18,FOLLOWER,33.1,76.7,8.9,8.3,-0.6,-67.8,NONE
BOTZ,15,1.92,PATH,"UiPath, Inc. Class A",Comp Sftwr - Enterprise,Technology Services,EMERGING,1,72.4,84.1,54.9,7,LEADER,85.3,75.2,94.3,98.0,3.7,19.1,BREAKOUT_NOW
BOTZ,16,1.81,TSLA,"Tesla, Inc.",Auto Manufacturers,Consumer Durables,LOSING,70,46.0,59.9,25.1,8,FOLLOWER,34.8,18.2,20.2,87.3,67.1,2.0,NONE
BOTZ,20,1.66,AVAV,"AeroVironment, Inc.",Aerospace/Defense,Electronic Technology,LOSING,86,42.3,54.8,23.6,56,FOLLOWER,14.2,3.5,8.1,41.3,33.3,4.6,NONE
BOTZ,21,1.61,BIDU,"Baidu, Inc. Sponsored ADR Class A",Internet-Content,Technology Services,LOSING,116,38.4,45.5,27.6,29,FOLLOWER,11.5,14.9,7.8,7.0,-0.8,-7.1,NONE
BOTZ,23,1.36,JBTM,JBT Marel Corporation,Machinery-Gen Industrial,Producer Manufacturing,LOSING,98,42.5,50.9,29.9,40,FOLLOWER,15.0,15.5,22.4,5.8,-16.6,6.9,NONE
BOTZ,25,1.17,XPEV,"XPeng, Inc. ADR Sponsored Class A",Auto Manufacturers,Consumer Durables,LOSING,70,46.0,59.9,25.1,16,FOLLOWER,6.4,3.7,5.7,8.5,2.8,2.0,NONE
BOTZ,27,1.12,SYM,"Symbotic, Inc. Class A",Machinery-Gen Industrial,Producer Manufacturing,LOSING,98,42.5,50.9,29.9,42,FOLLOWER,11.7,2.0,13.4,15.7,2.3,11.4,NONE
BOTZ,38,0.56,PONY,Pony AI Inc. Sponsored ADR,Auto/Truck Equipment Parts & Tires,Producer Manufacturing,LOSING,94,41.1,51.4,25.5,35,FOLLOWER,8.5,3.3,5.6,11.8,6.3,2.2,NONE
BOTZ,39,0.48,OUST,"Ouster, Inc.",Elec-Misc Products,Electronic Technology,LOSING,129,38.4,42.5,32.3,8,FOLLOWER,35.3,84.6,9.9,9.3,-0.6,-74.7,NONE
BOTZ,40,0.47,HSAI,Hesai Group Sponsored ADR,Auto/Truck Equipment Parts & Tires,Producer Manufacturing,LOSING,94,41.1,51.4,25.5,32,FOLLOWER,17.7,18.1,12.2,24.6,12.3,-5.8,NONE
BOTZ,42,0.42,WRD,WeRide Inc. Sponsored ADR Class A,Leisure-Services,Consumer Services,LOSING,99,43.0,50.8,31.1,34,FOLLOWER,15.9,9.6,8.4,39.8,31.4,-1.1,NONE
BOTZ,43,0.41,APPN,Appian Corporation Class A,Comp Sftwr - Enterprise,Technology Services,EMERGING,1,72.4,84.1,54.9,23,FOLLOWER,73.0,41.3,96.6,99.0,2.5,55.3,BREAKOUT_WATCH
BOTZ,44,0.36,OMCL,"Omnicell, Inc.",Medical-Systems,Health Technology,EMERGING,7,67.4,80.0,48.6,21,FOLLOWER,27.4,28.6,13.1,41.8,28.7,-15.5,NONE
BOTZ,47,0.27,PRCT,PROCEPT BioRobotics Corp.,Medical-Systems,Health Technology,EMERGING,7,67.4,80.0,48.6,25,FOLLOWER,24.4,7.5,9.4,82.4,73.0,2.0,NONE
BOTZ,56,0.09,CRNC,Cerence Inc.,Comp Sftwr - Specialty Enterprise,Technology Services,LOSING,40,55.6,69.4,34.8,19,FOLLOWER,16.7,14.1,5.8,40.2,34.4,-8.3,NONE
BOTZ,57,0.08,SERV,Serve Robotics Inc,Machinery-Mtl Hdlg/Autmn,Technology Services,LOSING,105,44.1,49.4,36.0,7,FOLLOWER,15.3,2.5,1.8,55.6,53.8,-0.7,NONE
BOTZ,58,0.08,RR,Richtech Robotics Inc. Class B,Machinery-Mtl Hdlg/Autmn,Technology Services,LOSING,105,44.1,49.4,36.0,6,FOLLOWER,26.1,3.8,4.0,94.5,90.4,0.3,NONE
BOTZ,60,0.05,EH,EHang Holdings Ltd. Sponsored ADR Class A,Aerospace/Defense,Electronic Technology,LOSING,86,42.3,54.8,23.6,62,FOLLOWER,4.8,0.8,1.1,8.8,7.7,0.3,NONE
SMH,1,,NVDA,NVIDIA Corporation,Elec-Semicondctor Fablss,Electronic Technology,LOSING,45,49.9,67.6,23.2,2,FOLLOWER,64.7,62.3,35.8,76.7,40.9,-26.5,NONE
SMH,2,,TSM,"Taiwan Semiconductor Manufacturing Co., Ltd. Sponsored ADR",Elec-Semiconductor Mfg,Electronic Technology,LOSING,112,39.4,46.8,28.4,3,FOLLOWER,59.3,80.0,30.4,58.8,28.4,-49.6,NONE
SMH,3,,AVGO,Broadcom Inc.,Elec-Semicondctor Fablss,Electronic Technology,LOSING,45,49.9,67.6,23.2,27,FOLLOWER,23.3,26.1,12.3,23.6,11.3,-13.8,NONE
