engine,variant,cost_bps,period,n,cagr,mdd,sharpe,sortino,calmar,daily_pf
CAUSAL_OPEN_REPLICATION,CORE_DDV50,5,2022_2025,1003,0.44939298721738075,-0.19826042788620346,1.3383902747970626,1.9508604819326913,2.266680204459768,1.3066879197727308
CAUSAL_OPEN_REPLICATION,CORE_DDV50,5,2022_2026_AVAILABLE,1056,0.4395165434106729,-0.19826042788620346,1.2870012897836864,1.868380968468239,2.2168646970889445,1.2913428151185307
CAUSAL_OPEN_REPLICATION,CORE_DDV50,5,2016,252,0.18184197709447658,-0.17923588861861828,0.872903419506919,1.260181557048877,1.0145399924978395,1.1703042895457871
CAUSAL_OPEN_REPLICATION,CORE_DDV50,5,2017,251,0.26784127268379754,-0.11859712617173768,1.1206716527449692,1.44957826240775,2.2584128412685396,1.2168180468690935
CAUSAL_OPEN_REPLICATION,CORE_DDV50,5,2018,251,0.28612996995448614,-0.2302080001975746,0.858549918572459,1.2523606392340711,1.2429193151798237,1.1814136480132273
CAUSAL_OPEN_REPLICATION,CORE_DDV50,5,2019,252,0.6032852063412857,-0.13055335487229658,1.8017963924366807,2.7442228675063105,4.620985856176591,1.3673551225007277
CAUSAL_OPEN_REPLICATION,CORE_DDV50,5,2020,253,2.0638222345466857,-0.23981366597755627,2.546563790914306,4.156768418023132,8.605940892208515,1.6312765244012504
CAUSAL_OPEN_REPLICATION,CORE_DDV50,5,2021,252,0.3462424262337238,-0.3317668488783728,0.9146994447995184,1.2335784115288304,1.04363177756997,1.1737265486150377
CAUSAL_OPEN_REPLICATION,CORE_DDV50,5,2022,251,-0.043631444967727306,-0.15494088362432423,-0.1271477156853369,-0.1627179414594365,-0.2816005946727258,0.9654214698139565
CAUSAL_OPEN_REPLICATION,CORE_DDV50,5,2023,250,0.5322637202620322,-0.140607083317852,1.669750879033377,2.638877247459861,3.7854687523729753,1.365320634023742
CAUSAL_OPEN_REPLICATION,CORE_DDV50,5,2024,252,0.5958382357919829,-0.16625664649873284,1.3964641138135125,2.018688522176884,3.5838461098547674,1.279826368982097
CAUSAL_OPEN_REPLICATION,CORE_DDV50,5,2025,250,0.888794767744739,-0.14441335721463555,1.9612609865748212,2.8873319455543975,6.154519117118511,1.4525220026444765
CAUSAL_OPEN_REPLICATION,CORE_DDV50,5,2026,53,0.2647956430583347,-0.14725735584314714,0.7295790506830478,1.0343926421218317,1.7981827905451786,1.1355815434822318
CAUSAL_OPEN_REPLICATION,CORE_DDV50,10,FULL,2567,0.47433436971968423,-0.3331217790137865,1.310627678012365,1.9111129617714493,1.4239068100679588,1.2884658241416485
CAUSAL_OPEN_REPLICATION,CORE_DDV50,10,2016_2020,1259,0.5509069435738896,-0.24289989862833117,1.4753653483874436,2.227608306992815,2.2680410600617407,1.329811061231155
CAUSAL_OPEN_REPLICATION,CORE_DDV50,10,2021_2025,1255,0.41161905265194854,-0.3331217790137867,1.1871451413454612,1.6824153178612342,1.2356413737659377,1.2596056074279711
CAUSAL_OPEN_REPLICATION,CORE_DDV50,10,2022_2025,1003,0.4347709018829329,-0.19995192743410795,1.306421292788852,1.9007328660747813,2.1743771488584778,1.298294709221505
CAUSAL_OPEN_REPLICATION,CORE_DDV50,10,2022_2026_AVAILABLE,1056,0.42427743255273676,-0.19995192743410795,1.2544524166289224,1.8176459642420322,2.1218971879756094,1.2829558261950806
CAUSAL_OPEN_REPLICATION,CORE_DDV50,10,2016,252,0.16749553706471176,-0.1821956866410671,0.8173097115176093,1.175961979339144,0.9193166981756531,1.1585029450384758
CAUSAL_OPEN_REPLICATION,CORE_DDV50,10,2017,251,0.2495879371316978,-0.11994368341535089,1.0596918875426555,1.3676650064090436,2.0808760413618788,1.2039671701594303
CAUSAL_OPEN_REPLICATION,CORE_DDV50,10,2018,251,0.2742885628488487,-0.23153050847159995,0.8339852796343079,1.2149542113163312,1.1846756812288242,1.1756866900941765
CAUSAL_OPEN_REPLICATION,CORE_DDV50,10,2019,252,0.5887377499427886,-0.13121559200473465,1.7698918824127454,2.69145781572014,4.486797193442873,1.3594595237322
CAUSAL_OPEN_REPLICATION,CORE_DDV50,10,2020,253,2.0249934865342256,-0.24289989862833172,2.5205969869755234,4.1073275166827585,8.336740764279723,1.622807896131219
CAUSAL_OPEN_REPLICATION,CORE_DDV50,10,2021,252,0.3231147024623007,-0.3331217790137867,0.8739916528296268,1.1768184241189399,0.9699597048829646,1.165296808684378
CAUSAL_OPEN_REPLICATION,CORE_DDV50,10,2022,251,-0.05084143617449555,-0.15590822179442965,-0.1656378692824859,-0.21155953454613877,-0.32609849300655697,0.9552216896378218
CAUSAL_OPEN_REPLICATION,CORE_DDV50,10,2023,250,0.5181643049425322,-0.14233413099177394,1.6369325766517777,2.5811037267648267,3.6404782277588708,1.3570034756633862
CAUSAL_OPEN_REPLICATION,CORE_DDV50,10,2024,252,0.5742086690217985,-0.16997848883046218,1.3616242411178623,1.964965467424148,3.3781255085431336,1.2718948344165053
CAUSAL_OPEN_REPLICATION,CORE_DDV50,10,2025,250,0.8698463984439442,-0.14492369615599665,1.9335406260594112,2.841678383320157,6.002099184026033,1.4448787787953064
CAUSAL_OPEN_REPLICATION,CORE_DDV50,10,2026,53,0.23954933231151676,-0.14912196109308984,0.6873158680865603,0.97212761706521,1.606398752776443,1.1272461065633759
CAUSAL_OPEN_REPLICATION,CORE_DDV50,20,FULL,2567,0.44005708265626287,-0.3358253078497405,1.2419082844896712,1.804384131329568,1.3103749847618964,1.2712397641898676
CAUSAL_OPEN_REPLICATION,CORE_DDV50,20,2016_2020,1259,0.5154103497722815,-0.2490386852589499,1.4067049171356085,2.11629920023552,2.0695995452929687,1.311958380870358
CAUSAL_OPEN_REPLICATION,CORE_DDV50,20,2021_2025,1255,0.3792687168245259,-0.3358253078497405,1.1191096111556664,1.5804160322318468,1.12936311814303,1.242908296884396
CAUSAL_OPEN_REPLICATION,CORE_DDV50,20,2022_2025,1003,0.40594764366010594,-0.20332608386775342,1.2423150642665841,1.8007834517360144,1.9965350039601455,1.281662641077152
CAUSAL_OPEN_REPLICATION,CORE_DDV50,20,2022_2026_AVAILABLE,1056,0.3942594230011254,-0.20332608386775342,1.189180370957554,1.7164998703251013,1.9390499020163006,1.2663359664612508
CAUSAL_OPEN_REPLICATION,CORE_DDV50,20,2016,252,0.13929532426340208,-0.18808933429366903,0.7057878475334584,1.0086888896117476,0.7405806649616637,1.135279992797573
CAUSAL_OPEN_REPLICATION,CORE_DDV50,20,2017,251,0.21383329225878467,-0.12263242180114198,0.9373938330398491,1.2045213038911387,1.74369297383307,1.1785836195793045
CAUSAL_OPEN_REPLICATION,CORE_DDV50,20,2018,251,0.2509157507280053,-0.23416856543905518,0.7847607439573219,1.1402843999315766,1.0715176490813356,1.1643116078891182
CAUSAL_OPEN_REPLICATION,CORE_DDV50,20,2019,252,0.5600207275438243,-0.13253885065287596,1.7059273960508643,2.586080948947601,4.22533260840279,1.3438405871377161
CAUSAL_OPEN_REPLICATION,CORE_DDV50,20,2020,253,1.9487449900842218,-0.2490386852589499,2.4685085888049496,4.008638039621936,7.825069378510093,1.6060208109906262
CAUSAL_OPEN_REPLICATION,CORE_DDV50,20,2021,252,0.27800608655858117,-0.3358253078497405,0.7924554015688435,1.063657353194233,0.8278294698473719,1.1486091932368647
CAUSAL_OPEN_REPLICATION,CORE_DDV50,20,2022,251,-0.06510695617462081,-0.15783995248600147,-0.24264163143872766,-0.30870048195888583,-0.41248717545321756,0.9351734593429055
CAUSAL_OPEN_REPLICATION,CORE_DDV50,20,2023,250,0.49033349070048593,-0.14577995756061646,1.5710751316235971,2.4660112980319657,3.363517858733094,1.34050729633703
CAUSAL_OPEN_REPLICATION,CORE_DDV50,20,2024,252,0.5317938117364989,-0.17737925687335776,1.2917808302524183,1.857813286546061,2.998060884403073,1.2561779101247124
CAUSAL_OPEN_REPLICATION,CORE_DDV50,20,2025,250,0.8324910928715832,-0.14594380947895202,1.8779151949028152,2.7505667353976446,5.704189138571477,1.4296941414610924
