date,current_15_55_20_10,cont_30_40_15_15,cont_35_30_20_15,cont_30_35_20_15,cont_30_30_20_20,cont_25_40_20_15,vote_t70_dd8_dir1_r630,vote_t70_dd10_dir1_r631,vote_t70_dd10_dir1_r630,QQQ
2014-06-09,85.20322590995383,87.05886504311482,88.52011971898196,87.90088230021951,88.7408264341978,87.28164488145705,91.63216942770653,84.58380156985828,91.63216942770653,84.45587921142578
2014-06-10,86.09366789591056,87.7293439032605,89.0314750915125,88.4875626185917,89.2497199225104,87.94365014567089,91.65516758701328,84.60485693354251,91.65516758701328,84.60157775878906
2014-06-11,85.90946337271093,87.43802204182757,88.70779107988689,88.20025235434538,88.96842515935532,87.69271362880389,91.66283364011554,89.74008051630904,91.66283364011554,84.58338165283203
2014-06-12,82.69065445757032,80.49832216209067,80.53816801428329,81.26188967367068,82.00428986793327,81.9856113330581,80.55427788003851,81.1954114541543,80.55427788003851,83.81851196289062
2014-06-13,82.8343848191901,79.52953331328948,79.124219585008,80.21576878011244,80.87180032634814,81.3073179752169,76.85142596001285,78.34718843343606,76.85142596001285,84.06431579589844
2014-06-16,83.00266531010041,79.5167888822076,79.00784171352119,80.16335811188934,80.79060010878271,81.3188745102575,75.61714198667096,72.26957563165817,75.61714198667096,84.13717651367188
2014-06-17,85.45690695521867,83.05883703480994,82.79312316376632,83.59033233359274,84.1153852214461,84.38754150341917,80.76126955111255,75.37190982593734,80.76126955111255,84.18270874023438
2014-06-18,89.40832083692474,89.56197345604775,90.0350534002678,89.98890707416055,90.43105433307463,89.9427607480533,88.03153429481529,86.66243148044065,88.03153429481529,84.65618896484375
2014-06-19,91.07175509378973,92.0729726334974,92.76484804700286,92.44051532101648,92.83627737028414,92.11618259503011,96.0105114316051,95.55414382681354,96.0105114316051,84.60157775878906
2014-06-20,91.58039984607807,92.61737976672136,93.28558206505033,92.95077362552402,93.31672208639102,92.61596518599768,98.6701704772017,98.51804794227118,98.6701704772017,84.7010726928711
2014-06-23,92.63142957832233,93.40741362594416,93.89581130563406,93.64655417147097,93.91390736213035,93.39729703730788,99.55672349240055,99.50601598075706,99.55672349240055,84.7193603515625
2014-06-24,90.08593948907041,88.54460083827769,88.28170562039654,88.79861990900883,89.0620431947842,89.31553419762116,88.7411300530224,89.5789284038421,88.7411300530224,84.63713836669922
2014-06-25,91.17309094080125,88.89148731646294,88.2483771821075,89.01574367337332,89.16049587974288,89.78311016463915,90.6914877954519,91.39810433974223,90.6914877954519,85.17588806152344
2014-06-26,91.00538216545226,87.65526429067285,86.5906627644062,87.71543307630964,87.79979492287725,88.84020338821307,91.3416070429284,92.00449631837562,91.3416070429284,85.22148132324219
2014-06-27,91.66475701811373,88.50244920800206,87.49951104492553,88.56208880321432,88.6471538631813,89.62466656150312,91.5583134587539,92.20662697792008,91.5583134587539,85.59585571289062
2014-06-30,92.26371530233422,89.62373306933401,88.86295429892579,89.73921478625661,89.84349573217153,90.61547527358746,91.63054893069574,92.27400386443489,91.63054893069574,85.74195098876953
2014-07-01,93.9550347304077,93.00027213422246,92.82530575396291,93.13575678060404,93.24783191072385,93.4462078072452,97.21018297689858,97.42466795481162,97.21018297689858,86.68235778808594
2014-07-02,94.85677083606184,93.97300737807416,93.8096698192222,94.08738188983097,94.15112915542647,94.36509396043976,99.07006099229952,99.14155598493721,99.07006099229952,86.82843780517578
2014-07-03,95.88744213053914,95.4528080149136,95.41340845825924,95.53838655586958,95.56426527403104,95.66336465347992,99.6900203307665,99.71385199497907,99.6900203307665,87.37622833251953
2014-07-07,94.0490547842538,92.1710748938601,91.71357442435803,92.3063140371417,92.34179212838072,92.8990536499254,99.89667344358884,99.9046173316597,99.89667344358884,87.11145782470703
2014-07-08,89.96079603919571,83.57322866832375,81.59858345009465,83.68428060497317,83.66485663538616,85.76997775985168,83.29889114786295,84.58359039260452,83.29889114786295,86.06147766113281
2014-07-09,88.64433942047266,82.06839103758941,80.10963584138959,82.2639731646207,82.34661887846205,84.4183104878518,77.76629704928766,79.47658141291946,77.76629704928766,86.70059204101562
2014-07-10,84.0064464734909,75.67788960512239,73.30853602120393,76.0474817956143,76.30535444096884,78.78642757002467,75.92209901642923,77.77424508635778,75.92209901642923,86.42670440673828
2014-07-11,84.54659326894142,75.5792039424482,72.89458916756182,75.85587356150107,76.0490070358785,78.81715795544034,75.30736633880974,77.20679964417054,75.30736633880974,86.98365783691406
2014-07-14,87.24701257112864,79.50209575859385,77.11609762375518,79.66955044642629,79.75244678973728,82.2230032690974,75.10245544626991,77.01765116344147,75.10245544626991,87.50406646728516
2014-07-15,87.40224493111697,79.93727266027203,77.66300476347395,80.10952607473469,80.15637115213465,82.55604738599544,75.03415181542331,76.95460166986511,75.03415181542331,87.20276641845703
2014-07-16,88.23824831037234,81.60177607194254,79.60024541498515,81.77377721009675,81.82990149515601,83.94730900520837,75.01138393847444,76.93358517200633,75.01138393847444,87.5497055053711
2014-07-17,78.94423091827227,70.59249017212899,68.03364661980987,70.8706572181804,71.30811531320015,73.70766781655094,63.892683535047034,66.6701694163098,63.892683535047034,86.39016723632812
2014-07-18,82.89992882460928,77.55953376108003,76.19555195968971,77.9802653690231,78.41474214143709,79.7649787783565,65.74200562279344,68.37723595928276,65.74200562279344,87.75973510742188
2014-07-21,82.38145775635125,76.28859458702668,74.7778383075509,76.79527364152622,77.26139552862719,78.81270897550155,66.35844631870891,68.94625814027373,66.35844631870891,87.65013885498047
2014-07-22,85.82067110396893,82.72189264012002,82.19199548523301,83.21694306569393,83.68805776880166,84.24189064615484,77.67503766179186,79.39234245701432,77.67503766179186,88.20707702636719
2014-07-23,85.77216814576742,82.63345495411409,82.1544305938431,83.18296250337946,83.67935258960055,84.21149441291581,75.8916792205973,77.7461654343894,75.8916792205973,88.77317810058594
2014-07-24,87.72359308562619,85.48592016988988,85.2399027905403,85.96098750112648,86.36163604838538,86.6820722117127,86.40833751797686,87.45385001659133,86.40833751797686,88.6727066040039
2014-07-25,83.09629028780134,78.57100116774109,77.73212809067392,79.21338472259771,79.7742490531655,80.69464135452154,73.2472236171034,75.30512949270992,73.2472236171034,88.32579040527344
2014-07-28,80.82607824408193,75.71232446332111,74.68694393145921,76.37899861123626,77.00808301772183,78.07105329101336,63.304630094590024,66.12735085654433,63.304630094590024,88.35318756103516
2014-07-29,76.9063779332125,70.17563593221814,68.68021587838764,70.92772175930097,71.6915832281295,73.17522764021433,59.99043225375223,63.0680913111558,59.99043225375223,88.19795989990234
2014-07-30,74.84934819995972,67.76502679222087,66.2122324532897,68.58887021606328,69.45830552048761,70.96550797883687,58.885699640139634,62.04833812935962,58.885699640139634,88.54492950439453
2014-07-31,64.15021413882464,56.579730113071456,55.33327397540304,57.908511254352256,59.39252020672755,60.48374853330148,58.5174554356021,61.708420402094234,58.5174554356021,86.7553939819336
2014-08-01,58.61708447922022,50.85001302044182,49.815546159737536,52.44756969716505,54.17412552739245,55.079593234592565,58.394707367422924,56.46690936480064,58.394707367422924,86.43582153320312
2014-08-04,57.07214165574071,49.78694310266674,49.04057760588877,51.52918421713004,53.452046612243194,54.01779082837131,52.798235789140975,54.71973901903611,52.798235789140975,87.029296875
2014-08-05,56.15679128854592,48.79082862065225,48.050373455059585,50.5562978810289,52.473577751419825,53.06222230699822,50.93274526304699,54.13734890378127,50.93274526304699,86.36277770996094
2014-08-06,56.14316975618533,48.92126482651875,48.175372363913795,50.64216198738505,52.54152308899852,53.10895161085631,50.31091508768233,53.943218865362994,50.31091508768233,86.29886627197266
2014-08-07,54.76541186297253,48.58732489557606,48.29008296359663,50.41327209734631,52.43069973296913,52.536461231095984,50.10363836256077,53.8785088525569,50.10363836256077,86.02500915527344
2014-08-08,58.7088249864681,56.0351028097042,56.958861671883895,57.9206037288128,60.01760864194422,58.882345785741705,55.59010167640915,58.98514397649332,55.59010167640915,86.64580535888672
2014-08-11,61.17794166215604,60.727904640271774,62.6717810511218,62.84760865034501,65.04475843620364,63.02343624956823,57.41892278102527,60.68735568447213,57.41892278102527,87.15711975097656
2014-08-12,60.57341859249722,61.73462527109173,64.20465197594298,63.87498957074577,66.18757333340274,63.54532716554857,63.58408537145286,66.38296471533685,63.58408537145286,87.12059020996094
2014-08-13,65.48650990120278,68.63098620147503,71.7517049796353,70.74120022728562,72.96437629631943,69.73069547493594,65.63913956826205,68.28150105895844,65.63913956826205,88.04275512695312
2014-08-14,69.46818848558611,73.75569910419539,77.1576670919772,75.75493711279891,77.83349580247685,74.35220713362062,71.87971318942068,74.04255163503743,71.87971318942068,88.49925994873047
2014-08-15,72.24263690260278,75.96532562732439,78.95085816646154,77.72109014871074,79.51023934156638,76.49132213095996,73.95990439647356,75.96290182706376,73.95990439647356,88.9283676147461
2014-08-18,76.77763822679351,80.82177520910813,83.63485395672176,82.31212264216283,83.87841311385546,80.98939132760393,80.20885702104675,81.73122368594433,80.20885702104675,89.61314392089844
2014-08-19,80.16662014967191,84.09336951414716,86.69618588680848,85.4095964362765,86.79280437128514,84.12300698574452,82.2918412292378,83.65399763890451,82.2918412292378,90.11528015136719
2014-08-20,80.70461412396472,84.63575280101202,87.22835825856578,85.93930992320328,87.30686071635431,84.65026158784077,82.98616929863482,84.29492228989125,82.98616929863482,90.11528015136719
2014-08-21,81.56774174502527,84.9512694521892,87.33414411087996,86.20801071514184,87.46987949804402,85.08187731940372,88.77316754398937,89.63676896842529,88.77316754398937,90.29790496826172
2014-08-22,81.15359910019362,84.684682409989,87.11662828387355,85.9540591272695,87.2668116845332,84.79148997066542,85.14661140355201,86.28917939973151,85.14661140355201,90.43487548828125
2014-08-25,82.36277377413862,85.78563487740374,88.0348637489455,86.92033452390464,88.1343075985481,85.80580529886377,89.4933149122951,90.30152133837204,89.4933149122951,90.75440216064453
2014-08-26,83.60935051730547,86.87530421839384,89.04865828668554,87.97575965611637,89.12347290321974,86.90286102554718,90.94221608187614,91.63896865125221,90.94221608187614,90.84571075439453
2014-08-27,83.7998760983611,86.87139770242757,88.91930584864826,87.91923470018693,89.03837985662881,86.9191635517256,91.42518313840316,92.08478442221227,91.42518313840316,90.86400604248047
2014-08-28,82.53144018093519,85.02703997488328,86.82356491251238,86.03743008524751,87.18501550776517,85.2512952579826,91.58617215724549,92.23338967919895,91.58617215724549,90.76356506347656
2014-08-29,84.17298006031174,86.33216147310927,87.89766978565228,87.21942113952694,88.23111628036618,86.54117249340163,91.63983516352627,92.28292476486118,91.63983516352627,91.10136413574219
2014-09-02,84.74978964973354,85.78433160214753,86.91959363225446,86.60323297243491,87.50759431567762,86.28687231261537,91.65772283228652,92.29943646008192,91.65772283228652,91.36616516113281
2014-09-03,84.15733729065192,83.8702401636788,84.38446330951692,84.52746654636721,85.3266055126333,84.67046978321747,86.1081298329844,87.17673523028373,86.1081298329844,90.82746887207031
2014-09-04,83.17142724503213,81.85535783233739,81.96087048588835,82.45313699693722,83.21164628198886,82.94540350798607,73.14715438877258,75.21275789727406,73.14715438877258,90.74527740478516
2014-09-05,85.82751278538106,85.67724890707542,86.02584571751832,86.15474936934942,86.8686969088111,86.28365302118056,91.04905146292418,91.73758596575802,91.04905146292418,91.2018051147461
2014-09-08,86.02583759512703,85.64241630235847,85.90830659719747,86.11176830830166,86.80808415478889,86.31523001940587,91.46079493208583,92.11765686038088,91.46079493208583,91.37527465820312
2014-09-09,79.93685327244974,75.07293506374913,73.95786145832508,75.62984869535981,76.33880582937408,77.30183593239455,86.04248719958417,87.11614203038337,86.04248719958417,90.61746215820312
2014-09-10,80.42339553526102,75.93634872495342,74.96743530092317,76.50624586141623,77.20552786905061,78.0450564219093,84.23638462208362,85.4489704203842,84.23638462208362,91.36616516113281
2014-09-11,83.26798369693886,80.13248661202151,79.4987130015423,80.60763750936097,81.2740648452391,81.71656201717965,83.63435042958344,84.89324655038448,83.63435042958344,91.29309844970703
2014-09-12,78.63238345453519,71.87471775956273,70.11515742026718,72.42291620682403,73.13672531878339,74.73067499338087,77.87811680986115,79.57980013217944,77.87811680986115,90.82746887207031
2014-09-15,74.5978315218821,65.91564666059499,63.66307716478041,66.59097206894134,67.36779732848335,69.51886697310226,75.95937226995372,77.8086513261111,75.95937226995372,89.95095825195312
2014-09-16,76.97474013692366,71.25428962760574,70.04741461048236,71.98402772668416,72.80315466505002,73.92064084288594,69.76423520109567,66.96185813434472,69.76423520109567,90.73616790771484
2014-09-17,77.99296893453011,73.9662446906834,73.41688511707437,74.7798610940799,75.65568118464631,76.14283707108545,67.69918951147633,63.346260403755934,67.69918951147633,90.87310028076172
2014-09-18,80.06895260780634,77.53597045245003,77.41087528593837,78.28217592024886,79.10930113562284,79.15347655455935,67.01084094826989,62.141061160226336,67.01084094826989,91.55789947509766
2014-09-19,78.374373091491,76.79069385452038,77.02538435457204,77.60239197341627,78.56143371187429,78.17939959226052,66.78139142720107,61.7393280790498,66.78139142720107,91.50113677978516
2014-09-22,71.57340214160811,67.84087943298827,67.39843058732647,68.7369084355832,69.91584827432847,70.07538628383993,55.593797142400355,51.349006795580706,55.593797142400355,90.64998626708984
2014-09-23,63.97724515831381,57.492793144329426,56.384970689602646,58.65119170074995,60.12380127662801,60.917412711897256,51.86459904746678,47.885566367757676,51.86459904746678,90.40288543701172
2014-09-24,65.9845446824009,61.14528289996166,60.528632205176194,62.24993427062036,63.67923005517231,63.97123633606452,50.62153301582226,46.731086225149994,50.62153301582226,91.37300872802734
2014-09-25,56.9434870553028,51.081802541740984,50.50217823607175,52.59400114677536,54.519983970358744,54.68582405747897,50.207177671940755,46.346259510947434,50.207177671940755,89.45111083984375
2014-09-26,56.83764383324909,50.84671195835811,50.28313348609799,52.41096334522142,54.36777243456403,54.53879320434484,50.06905922398025,46.21798393954658,50.06905922398025,90.40288543701172
2014-09-29,55.519955351823775,49.45816324537863,48.86289634721784,51.03513592988862,53.06703525596579,53.20737551255939,50.02301974132675,46.1752254157463,50.02301974132675,90.283935546875
2014-09-30,52.83447307109212,47.127786345852506,46.76408626868779,48.815017981429904,50.948358029994026,50.865949694172016,50.00767324710891,46.16097257447953,50.00767324710891,90.41204071044922
2014-10-01,45.73022983399133,41.2274166270214,41.303636971670194,43.01876235739904,45.452671037993326,44.7338877431279,44.447002193480756,41.02801649918548,44.447002193480756,88.96605682373047
2014-10-02,44.00958577208782,39.72900446866171,39.90117050947057,41.55111971212092,44.04250126010511,43.201068914771284,42.5934451756047,39.31703114075414,42.5934451756047,88.96605682373047
2014-10-03,47.505951444878335,44.27144132638305,44.64827445109711,45.964461222350934,48.37153131358501,47.28064799360475,41.97559283631268,38.74670268794369,41.97559283631268,89.84465789794922
2014-10-06,47.32204623242363,43.78608332758322,44.05644745557433,45.462923292905856,47.823227865382634,46.86939913023737,41.769642056548676,38.55659320367354,41.769642056548676,89.65242767333984
2014-10-07,41.86620336797173,38.84359674864389,39.4873446678508,40.704626737084766,43.19489631389969,41.921908806318726,30.589880685516224,28.236813119173235,30.589880685516224,88.38033294677734
2014-10-08,47.557473946058536,48.294261855020274,50.01964696389172,50.03266074005612,52.546888862546936,50.04567451622054,37.97440467294985,35.05329668075005,37.97440467294985,90.10091400146484
2014-10-09,40.318606444168395,39.12480627452638,40.27169390340946,40.92186516213092,43.47563765625786,41.5720364208524,23.769246002094395,27.06904761153207,29.32480155764995,88.64571380615234
2014-10-10,35.10411549654688,33.684999892022695,34.77470317572447,35.496519521224215,38.054372582400795,36.21833586672396,19.03419311180924,24.407631255126077,26.44160051921665,86.43096160888672
2014-10-13,30.29026321712947,28.570698152539446,29.35893258044004,30.15555654745847,32.41072177884277,30.952180514476908,17.455842148380857,18.39228734145228,19.924977950849993,85.07649230957031
2014-10-14,28.49949013986391,27.182067800225752,28.10684964656299,28.81915022816172,31.275712061255753,29.531450809760464,16.929725160571394,16.387172703561017,17.75277042806111,85.08563232421875
2014-10-15,26.01964536460985,25.064254836317325,26.101836439417394,26.74467120118487,29.398201323062338,27.387505962952353,16.754352831301574,15.718801157597262,17.028701253798147,84.53650665283203
2014-10-16,25.30151313296963,25.652291221847886,27.023151756214578,27.329096676803736,30.27451498240533,27.6350415973929,16.695895388211635,15.49601064227601,16.787344862377157,84.00569915771484
2014-10-17,26.99266850472656,29.692019190480245,32.047429492059265,31.545861749539604,34.594351766793665,31.044294007019943,16.67640957384832,15.421747137168925,16.706892731903494,85.11309814453125
2014-10-20,31.9822000339509,38.924768491686116,42.807744765051964,40.90567897433554,44.12296054257087,39.0036131836191,27.78102541350499,30.78160802008195,33.34674202174561,86.38518524169922
2014-10-21,39.792796358711236,50.22996179609788,55.75623166499761,52.60924677179584,55.984742505275115,49.46226187859406,48.14923069339055,46.15797190412988,50.00446956280409,88.65486145019531
2014-10-22,40.16684979939993,51.17173415548061,56.91096917350892,53.56830136960216,56.94174952808409,50.2256335656954,38.27196578668574,41.027016275735605,44.44593429871247,88.19727325439453
2014-10-23,44.40661261642792,56.22378503973174,62.423900416111564,58.77032596295744,62.17331595002466,55.11675150980335,46.09065526222858,44.44490286114264,48.14864476623749,89.52433013916016
2014-10-24,51.009477970723964,61.972079735189965,67.43415523102028,64.07648226515408,67.07046766198569,60.71880929928792,43.14132953185397,40.45599326140652,43.827326033190275,90.2564697265625
2014-10-27,49.75100200572885,60.12866097199832,65.37064910023805,62.23753588939377,65.32473014052584,59.1044226785495,42.15822095506243,39.12635672816115,42.38688645550787,90.32054901123047
2014-10-28,59.951680142387175,68.15069323841948,72.01075409598087,69.596938581255,72.00075047594521,67.18312306652913,64.05274031835415,64.32417019143834,64.12896215183596,91.6841812133789
2014-10-29,63.47145609982727,71.0889825654279,74.56995964140515,72.33911990192863,74.51426448560039,70.1082801624521,71.35091343945139,72.72344134586407,71.37632071727866,91.34554290771484
2014-10-30,66.18817055179429,72.81021641069819,75.78196185577703,73.87646589323548,75.84827334705199,71.97096993069393,79.33919336870602,80.65140352554444,79.34766246131511,91.53773498535156
2014-10-31,69.00161240615367,75.55433139615866,78.42022185316026,76.51715529774516,78.32349852309142,74.61408874233008,82.00195334512424,83.29405758543788,82.00477637599393,92.80071258544922
2014-11-03,69.50609302427344,76.09496231723807,78.98050604981886,77.0584962103595,78.84486987806751,75.13648637090014,82.8895400039303,84.17494227206905,82.8904810142202,93.07525634765625
2014-11-04,68.62980878586893,73.91961706870899,76.2617118931495,74.78894318123093,76.52977144083732,73.3161744693124,83.18540222353232,84.4685705009461,83.18571589362895,92.76409912109375
2014-11-05,69.1224362619563,74.19450198586597,76.48044717425971,75.06714772707697,76.77196085064948,73.65384827989426,83.28402296339966,84.56644657723845,83.28412752009854,92.7732925415039
2014-11-06,69.85979356880024,75.07038955084421,77.42126016919768,75.94969739050714,77.62491287614242,74.47813461181661,83.31689654335545,84.59907193600256,83.3169313955884,93.06615447998047
2014-11-07,71.84632007848897,76.31605577620732,78.24566696997947,77.01702875979868,78.501822810566,75.78839054961789,83.32785440334071,84.6099470555906,83.32786602075169,92.98374938964844
2014-11-10,74.63997706320004,78.63498155503207,80.17972849616599,79.10799106808105,80.36079278870719,78.03625363999609,83.3315070233358,84.61357209545328,83.33151089580612,93.31320190429688
2014-11-11,78.12119605810372,81.89591977760328,83.10512554810471,82.10636739306405,83.0952642629024,81.10760923802339,83.33272456333415,84.61478044207416,83.3327258541576,93.6060791015625
2014-11-12,80.46956535270124,83.50512140734924,84.24815913331885,83.4956409828732,84.26416216170821,82.74312283242755,88.88868596555582,89.74338835248625,88.8886863958303,93.77080535888672
2014-11-13,81.01068845090042,82.89059602467196,83.12747279752602,82.76012106836515,83.40749849834718,82.39276933920425,90.7406730996297,91.45292432262362,90.74067324305454,94.17351531982422
2014-11-14,80.44198874289273,81.49871719340919,81.4431082164593,81.35013294871432,81.97935135130092,81.25715768096933,91.358002144321,92.02276964600274,91.35800219212928,94.46634674072266
2014-11-17,79.22232958096426,78.78012795335863,78.20495582523952,78.61161839031217,79.22089489487809,79.01828095538485,80.45266738144034,81.95630783071887,80.45266739737643,94.18267059326172
2014-11-18,79.96392467513623,80.17022783630473,79.80458404051193,79.99507650047443,80.5977057057001,80.18556896043692,82.373111349369,83.7290256871627,82.37311135468104,94.88733673095703
2014-11-19,79.34584526208243,78.76692779728677,78.12760826041756,78.57984031497296,79.17053153152966,79.03207236952835,77.45770378312301,79.19172651110551,77.45770378489368,94.45721435546875
2014-11-20,81.30787434662005,81.80564259909559,81.46198053125029,81.55531714202802,82.08276976976914,81.64865375280576,86.93034570548544,87.93570370883003,86.93034570607566,94.87821960449219
2014-11-21,83.2438284859104,84.22225123673557,83.93485770794763,83.8679760843797,84.29147881214527,83.8010944608118,90.08789301293959,90.85036277473822,90.08789301313632,95.06123352050781
2014-11-24,84.42201690271088,85.86019485668963,85.67473651993316,85.45460313923768,85.82678923367806,85.2344697585422,96.69596433764653,96.95012092491274,96.6959643377121,95.8025894165039
2014-11-25,85.1397463749777,86.21450939667432,85.86981958071846,85.76310845381997,86.06633715196676,85.65639732692148,98.8986547792155,98.98337364163757,98.89865477923736,95.94898986816406
2014-11-26,84.72898953239999,86.24372535444701,86.0803719590049,85.83214726238444,86.19063090250745,85.58392256576394,99.63288492640515,99.66112454721252,99.63288492641246,96.57130432128906
2014-11-28,82.15688539968887,82.1608714144453,81.5610499122609,81.81812316153555,82.2505806712062,82.07519641081021,94.32207275324615,94.75883638753237,94.32207275324859,97.01976776123047
2014-12-01,76.300139148213,73.17631575321609,71.67344315372252,72.97734411335728,73.56625195740584,74.28124507299205,81.44069091774873,77.74012494969027,81.44069091774954,95.92152404785156
2014-12-02,75.35017703021043,72.06035677783673,70.59226961504257,71.94912549047638,72.61864157704376,73.3059813659102,77.14689697258291,72.06722113707625,77.14689697258318,96.30591583251953
2014-12-03,78.07459604710718,75.98863744446409,74.86362690871789,75.81081960793657,76.388621266422,76.75801230715525,86.8267434353054,85.56086858415361,86.8267434353055,96.47978973388672
2014-12-04,77.67440238607276,75.04436062963617,73.74451143870843,74.87027320264552,75.44342931102956,75.99603496658261,84.49780336732402,84.93054593830762,84.49780336732405,96.43405151367188
2014-12-05,78.9146156101724,77.46386095061948,76.55835566475466,77.2900910675485,77.86077273330615,78.02182647034236,89.27704556688577,89.84864351789741,89.27704556688579,96.44318389892578
2014-12-08,76.36723702940436,73.02085324107867,71.53985147912374,72.89302253931429,73.47832122979582,74.24619359950483,79.75901518896192,81.23159912135043,79.75901518896194,95.7568130493164
2014-12-09,75.30413074618366,71.15082498122916,69.22999723341702,70.89154808064103,71.46361795677042,72.55309892786504,71.03078284076508,73.23104586096295,71.03078284076508,96.0588150024414
2014-12-10,65.525282963649,58.70627295501363,56.27757111315032,58.8216991733361,59.75049956358055,61.365827233521884,62.56581650247725,60.307784517756886,62.56581650247725,94.54874420166016
2014-12-11,65.08102534626293,57.21677455961148,54.34655913084222,57.246916632385634,58.11388042313857,60.147274133929045,59.7441610563813,56.000030736688196,59.7441610563813,94.9971694946289
2014-12-12,61.370400279112985,53.196373709852956,50.42065375211505,53.399939585962855,54.36733639435613,56.37922541981065,58.80360924101599,54.5641128096653,58.80360924101599,93.96302795410156
2014-12-15,54.456460419253446,47.16078172594132,45.03021766595461,47.72840553649648,49.09491426536509,50.42659340703834,41.823425302560885,43.82906324424741,47.37898085811645,92.992919921875
2014-12-16,50.29705839514939,43.543404995448164,42.00312438286,44.48076108044803,46.097373858510764,46.958397778036066,41.71891954529808,45.37891851731324,49.12632695270548,91.50113677978516
2014-12-17,59.23288112483672,53.22359415482977,51.78316111112754,53.95873136834824,55.21129238352187,56.13430162556895,58.350750959543795,56.15194719807877,60.81988676201293,93.16678619384766
2014-12-18,72.90475881175249,72.07541422533879,71.95206000089483,72.41860811132642,73.33210174219516,72.88515622175802,80.56136143095904,80.25577727115446,81.38440669844874,95.40902709960938
2014-12-19,78.87253997203683,80.5581889976623,81.08713265124271,80.72767955225076,81.5044598354889,80.36822645325884,93.52045381031968,93.41859242371814,93.79480223281624,95.82881164550781
2014-12-22,80.90936517586412,83.50921114736892,84.28182199485869,83.6231154063058,84.3607458710889,82.96440881775294,97.84015127010656,97.80619747457271,97.93160074427207,96.06765747070312
2014-12-23,80.95867728084359,83.49288519727112,84.24178017112573,83.60677920950933,84.34987825332593,82.97177824789296,99.28005042336885,99.26873249152423,99.31053358142401,95.7277603149414
2014-12-24,81.38252205657749,84.02448025094222,84.8827538842024,84.19392640316977,84.9388483066642,83.50509892213715,99.76001680778961,99.75624416384142,99.77017786047466,95.81049346923828
2014-12-26,82.20343327811841,84.99056749105482,85.88097968979586,85.13779028253808,85.84257906518437,84.39460087528029,99.92000560259653,99.9187480546138,99.92339262015821,96.49021911621094
2014-12-29,81.41549627789132,84.24592990442568,85.22082039042579,84.46120787195714,85.22808191061702,83.7015953534885,94.41777964530995,94.84471088999948,94.41890865116383,96.47183990478516
2014-12-30,80.50206849007839,82.68635900875825,83.47274225717804,82.9224701831206,83.69205565399045,82.37219810906315,92.58370432621442,93.15336516846136,92.58408066149904,95.82881164550781
2014-12-31,76.27877609298906,74.23133289736381,73.62262731350374,74.46374032585496,75.17204359577454,75.30485333820619,80.86123477540481,82.33317300487174,80.86136022049968,94.84590911865234
2015-01-02,72.83244998543154,68.49936086040368,67.21790961640095,68.81340407730814,69.58084155190635,70.40889853821534,71.39818936957937,73.59823715547006,71.398231184611,94.56114959716797
2015-01-05,62.27378903496095,55.95743995763799,54.56701793803214,56.79962102993948,58.02326230064002,59.032224121846816,57.13272978985979,60.43018161592592,57.132743728203664,93.1740493774414
2015-01-06,55.5625863782771,48.92057614692561,47.75987991816811,50.091117985840924,51.6133637964232,52.42235605351374,46.822021041064374,56.040829769411204,52.37758124273455,91.9247817993164
2015-01-07,57.083632325613294,51.03295845936771,49.94698564237447,52.099064998265405,53.570735738590336,54.251144354156345,48.94067368035479,54.57771248723964,50.79252708091151,93.1097640991211
2015-01-08,68.23530967563885,65.51750487414455,65.09100776230729,66.14231816488822,67.2032578618804,67.19362856746915,55.20244678234049,59.218211854720906,55.81973124919273,94.89185333251953
2015-01-09,64.76372234759603,60.833300678659825,60.15594978952889,61.607312516315126,62.80499086539294,63.05867524310136,46.17859337189128,50.50863472080441,46.38435486084202,94.26719665527344
2015-01-12,65.37965918738925,61.86956116683913,61.22988864823992,62.5479354830946,63.67035228336397,63.865982317949275,43.17064223507487,47.605442342832234,43.239229398058455,93.28429412841797
2015-01-13,64.93582465305758,62.486168515578846,62.29177150320628,63.24099699136771,64.39384579416215,64.19022247952915,47.72354741169162,51.76591667837998,47.74640979935282,93.25672149658203
2015-01-14,63.59338032439372,59.48884396155103,58.61100483397006,60.106888638665836,61.10804836702532,61.60277244336163,43.68562691500832,53.152741456895896,49.248803266450935,92.74232482910156
2015-01-15,59.87687375085535,53.40031845126984,51.78594614948359,54.04614815845626,54.99602859297518,56.30635016742893,31.228542305002772,43.358606126657605,38.638489977705866,91.5389404296875
2015-01-16,62.48691323158178,56.27421504829421,54.57227921930374,56.75963050624524,57.594401641733214,58.94698179318675,38.18729187944537,50.35030460632177,46.212829992568615,92.61370086669922
2015-01-20,62.32756801241169,58.02934671522101,57.13340822901431,58.68443890490839,59.69440182508734,60.23546958080247,34.95131951537068,47.5526656380047,43.18205444196732,93.34858703613281
2015-01-21,62.01510527823967,60.394119112523626,60.69886801218313,61.3532239164935,62.654410267678436,62.00757982080387,39.428217616234676,46.62011931523233,42.17179592510022,93.82625579833984
2015-01-22,70.6180477566209,72.16454944072677,73.1253916665392,72.77730659760563,73.89231023178962,72.42922152867204,63.14273920541156,66.82209105379539,64.05726530836674,95.56243896484375
2015-01-23,70.48312204078348,74.08648121866258,75.79997183714325,74.79212249317774,76.07757491367548,73.78427314921223,59.93646862402608,63.299671376906154,60.24131065834447,95.77371215820312
