date,baseline_mc,candidate_mc,candidate_penalty,breadth_core,QQQ,SPY,IWM
2013-03-22,86.934154801421,83.73637219371959,5.823817216367045,87.72569444444444,61.4800910949707,124.11864471435547,79.05863189697266
2013-03-25,85.67573678565886,82.04616035268369,6.991769719294638,84.51388888888889,61.25599670410156,123.60012817382812,79.1041030883789
2013-03-26,88.99237522484924,85.63335978939425,5.861336248536212,87.77777777777777,61.5876579284668,124.58927154541016,79.35669708251953
2013-03-27,89.5122732230979,86.82467819164052,4.276154235379222,88.88888888888889,61.66834259033203,124.58927154541016,79.40721130371094
2013-03-28,90.86520218547709,88.4732083198014,4.080351423245173,88.38541666666666,61.820701599121094,124.97216796875,79.50823974609375
2013-04-01,86.76941924701089,82.30572926002404,9.999160086622588,78.62847222222223,61.39942169189453,124.47753143310547,78.43891906738281
2013-04-02,85.46573234159624,79.47104521894204,12.291246709977967,78.09027777777777,61.883460998535156,125.09180450439453,77.9505844116211
2013-04-03,79.02931818793948,68.62281833818842,22.93164766054454,62.291666666666664,61.31876754760742,123.82350158691406,76.72969818115234
2013-04-04,77.10792087746131,63.093082976814834,28.76183077471672,61.666666666666664,61.33668899536133,124.32601928710938,77.38645935058594
2013-04-05,74.9429180702649,59.27130543671606,30.0,58.83680555555556,60.82577896118164,123.76761627197266,77.23491668701172
2013-04-08,76.93421343082903,60.71034255297943,30.0,64.93055555555556,61.148433685302734,124.60523986816406,77.87478637695312
2013-04-09,80.6840896621282,65.36313747867973,27.035441520450703,70.0173611111111,61.560752868652344,125.03598022460938,77.64746856689453
2013-04-10,87.51830766515386,76.98137402432913,14.808953399114245,87.27430555555554,62.76185989379883,126.56748962402344,79.05355834960938
2013-04-11,89.7084173698661,82.64164930623505,9.693973227334899,86.23263888888889,62.734954833984375,126.98233032226562,79.16303253173828
2013-04-12,88.19678727143685,81.68079530206695,11.346552585889683,79.11458333333331,62.69014358520508,126.67118835449219,78.84307098388672
2013-04-15,74.77093311883354,62.30493963876009,28.0745349735004,47.916666666666664,61.45319366455078,123.73575592041016,75.87089538574219
2013-04-16,76.2037369655371,61.999787356667184,27.405323042305753,62.10069444444444,62.268882751464844,125.56246185302734,77.18441772460938
2013-04-17,69.79546185091971,54.060811981296396,30.0,46.99652777777778,61.04984664916992,123.7278060913086,75.84561157226562
2013-04-18,65.46777589522789,49.22289260535346,30.0,40.90277777777777,60.2072868347168,122.95401000976562,75.42464447021484
2013-04-19,66.08925863174262,49.674297535117816,30.0,45.52083333333333,61.031898498535156,124.02287292480469,76.29186248779297
2013-04-22,71.24456769206236,54.77291399318742,30.0,54.6875,61.65936279296875,124.57332611083984,76.51082611083984
2013-04-23,76.4963373788356,62.109703921492084,24.26204243014149,66.28472222222223,62.25093460083008,125.85759735107422,77.72321319580078
2013-04-24,82.3844272744267,70.50502715098995,19.31960628451518,76.57986111111111,62.224063873291016,125.93732452392578,78.1274185180664
2013-04-25,84.58693872110521,74.66622937965036,16.25702536447981,76.75347222222223,62.55572509765625,126.44783020019531,78.6410140991211
2013-04-26,83.7095351292573,75.03104599954365,14.649780043351011,72.76041666666666,62.358489990234375,126.2244873046875,78.22001647949219
2013-04-29,84.80780800604873,78.13109501041873,10.319681688342166,77.69097222222223,62.932167053222656,127.07005310058594,78.78414916992188
2013-04-30,86.6451952612755,82.14971676338796,6.190656816393302,83.97569444444444,63.38932418823242,127.37315368652344,79.23040008544922
2013-05-01,81.82247249449925,77.33102533349427,8.162602713752205,71.05902777777777,63.093475341796875,126.2563705444336,77.31068420410156
2013-05-02,84.96397231298124,81.5844230627176,5.133818717987214,83.90624999999999,63.89125442504883,127.42899322509766,78.53994750976562
2013-05-03,88.08289817840117,86.01518166334897,2.566909358993607,87.7951388888889,64.6441879272461,128.72122192382812,79.78611755371094
2013-05-06,88.29476235576337,87.007608653449,1.6306769017190312,86.68402777777777,64.8951416015625,129.04833984375,80.29973602294922
2013-05-07,89.32279115562483,88.59478248953823,0.8153384508595156,88.69791666666667,64.85932159423828,129.70233154296875,80.9564437866211
2013-05-08,90.22935631113421,89.71586110691072,0.7386154059853158,87.63888888888889,65.1729965209961,130.2926788330078,81.19217681884766
2013-05-09,90.09728543704476,89.56989591259517,0.9715212446593231,86.77083333333334,65.08341217041016,129.92578125,80.91436004638672
2013-05-10,90.76622477531123,90.41231603897381,0.48576062232966155,88.71527777777779,65.47777557373047,130.34854125976562,81.52900695800781
2013-05-13,92.06744529547413,91.86041960260121,0.24288031116483078,91.00694444444444,65.55842590332031,130.45225524902344,81.47006225585938
2013-05-14,93.03775954293582,92.92422292159797,0.12144015558241539,92.8125,65.8990478515625,131.8002471923828,82.51409149169922
2013-05-15,93.5408272550527,93.48071768608331,0.060720077791207694,93.4375,66.03350067138672,132.51023864746094,82.68251037597656
2013-05-16,93.8131461220546,93.78197758480309,0.030360038895603847,94.375,65.9617919921875,131.88803100585938,82.47200012207031
2013-05-17,94.66734500364785,94.65138948409981,0.015180019447801923,95.0,66.59819030761719,133.16427612304688,83.39820861816406
2013-05-20,94.75022611232708,94.71029589854194,0.09439556527945898,94.72222222222221,66.4996109008789,133.15631103515625,83.53289794921875
2013-05-21,94.56489018559054,94.53427426069425,0.04719778263972949,95.06944444444444,66.57134246826172,133.34776306152344,83.54975128173828
2013-05-22,90.83366709890056,90.48856465082156,0.9133558357643068,92.22222222222223,65.98870086669922,132.35861206054688,82.32887268066406
2013-05-23,89.2186297737076,88.58603131371709,1.411539028993265,92.01388888888889,65.8363037109375,131.97579956054688,82.42994689941406
2013-05-24,87.12287659123588,86.17181913907176,2.018703542274405,90.86805555555557,65.80045318603516,131.8640899658203,82.41307067871094
2013-05-28,88.22012553041196,87.19880934138473,1.9208101044705372,92.15277777777777,66.23069763183594,132.65382385253906,83.4823989868164
2013-05-29,85.660875176804,83.22168781223459,5.723859913346381,86.31944444444444,65.91698455810547,131.79229736328125,82.70775604248047
2013-05-30,87.74019913300876,84.36987752274248,6.974343151117632,87.67361111111111,66.26654052734375,132.2788848876953,83.26347351074219
2013-05-31,83.77914045174366,76.6982508928389,16.247588242225483,74.30555555555556,65.65702819824219,130.38038635253906,82.34571838378906
2013-06-03,83.2106394098405,73.63442219857535,19.679783704446074,76.54513888888889,65.77357482910156,131.0983428955078,83.12875366210938
2013-06-04,79.70169461809499,66.6950646463026,26.766975185556376,67.81249999999999,65.4329605102539,130.46817016601562,82.24468994140625
2013-06-05,74.47844544487586,59.14290212094507,30.0,53.385416666666664,64.5814208984375,128.64146423339844,81.19217681884766
2013-06-06,75.14142625940309,59.02957848475947,30.0,60.15625,64.8951416015625,129.80609130859375,82.05101776123047
2013-06-07,82.06241986424548,65.69180393936428,30.0,71.54513888888889,65.78250122070312,131.4572296142578,82.68251037597656
2013-06-10,85.02126958437813,68.76629989972557,29.4493573900695,73.10763888888889,65.8094253540039,131.4572296142578,83.18769073486328
2013-06-11,78.3654231947927,61.947099966575195,30.0,54.58333333333333,65.15508270263672,130.10121154785156,82.2867660522461
2013-06-12,73.7158781103095,57.243103700903674,30.0,44.30555555555556,64.40213775634766,129.02432250976562,81.47006225585938
2013-06-13,79.40158899973281,62.91066419659753,30.0,60.329861111111114,65.21781921386719,130.9866485595703,82.90984344482422
2013-06-14,74.22460374065169,57.72762880627325,30.0,47.517361111111114,64.78758239746094,130.16502380371094,82.26994323730469
2013-06-17,77.19153458021724,60.69254293542443,30.0,61.232638888888886,65.41503143310547,131.1701202392578,82.80876922607422
2013-06-18,81.9879189341465,66.83159713115903,26.336339785608722,71.42361111111111,65.95284271240234,132.20701599121094,83.78548431396484
2013-06-19,76.65013964471551,60.9549971084877,29.026459823359918,47.43055555555556,65.21781921386719,130.38038635253906,82.75828552246094
2013-06-20,63.93800139230909,47.70628721356648,30.0,24.583333333333332,63.667152404785156,127.14979553222656,80.56913757324219
2013-06-21,60.465094698386594,44.0545233054724,30.0,27.447916666666664,63.32905960083008,127.55797576904297,80.8049087524414
2013-06-24,56.957826385782965,40.48763592147823,30.0,23.10763888888889,62.69967269897461,125.94615936279297,79.7439956665039
2013-06-25,56.110799000246445,39.62073551214486,30.0,24.496527777777775,63.158241271972656,127.15703582763672,80.51019287109375
2013-06-26,56.94779467449386,40.451106845126674,30.0,24.427083333333336,63.724727630615234,128.4159698486328,80.88909912109375
2013-06-27,65.41177199588623,48.912876052763835,30.0,37.72569444444444,63.99446487426758,129.1697235107422,82.14363861083984
2013-06-28,64.51385982158472,48.014227840543924,30.0,25.79861111111111,64.08436584472656,128.6405487060547,81.672119140625
2013-07-01,68.72842493346974,52.22854760645614,30.0,37.74305555555556,64.48001861572266,129.39430236816406,83.00244903564453
2013-07-02,69.1106033716847,52.610644262680175,30.0,32.777777777777786,64.50701141357422,129.27403259277344,82.94329071044922
2013-07-03,70.18730617391651,53.68731980424833,30.0,36.197916666666664,64.76774597167969,129.3301239013672,83.11239624023438
2013-07-05,78.1050279838981,65.17669393539367,20.25910525076824,68.75,65.26227569580078,130.72552490234375,84.28785705566406
2013-07-08,80.45584266129936,71.8931300135089,11.599821722606343,68.40277777777777,65.32526397705078,131.4712677001953,84.62615203857422
2013-07-09,81.90194755376645,76.70225368406219,6.396699055747618,69.51388888888889,65.72089385986328,132.41741943359375,85.41265106201172
2013-07-10,82.84694548088513,79.92905026687443,3.2309016112071394,71.31944444444446,66.09851837158203,132.4656219482422,85.64940643310547
2013-07-11,85.47305590103579,83.90809220097758,1.6154508056035697,78.75,67.4113540649414,134.26986694335938,86.6557388305664
2013-07-12,86.15398159664156,85.24863211374299,1.0464406805795616,77.98611111111111,67.70806121826172,134.32601928710938,86.83333587646484
2013-07-15,86.43188275443607,85.83480884832659,0.8053383958453344,77.84722222222223,67.86090087890625,134.83920288085938,87.59446716308594
2013-07-16,86.4958127699972,86.14914276205575,0.4026691979226672,78.88888888888889,67.7710189819336,134.3340301513672,87.1546859741211
2013-07-17,87.0504561085176,86.86107675291795,0.2013345989613336,79.2361111111111,67.94184875488281,134.6788330078125,87.49296569824219
2013-07-18,86.6506149991355,86.40535874347789,0.49671764670288554,77.96875,67.7710189819336,135.4165802001953,88.07647705078125
2013-07-19,88.59140870341554,88.41859171630081,0.24835882335144277,86.90972222222223,67.06967163085938,135.6571807861328,88.2117919921875
2013-07-22,90.57491401224962,90.47177589893028,0.12417941167572139,91.97916666666667,67.26744842529297,135.9217529296875,88.39785766601562
2013-07-23,92.46339726334244,92.40625166676213,0.06208970583786069,95.0,66.77289581298828,135.6331329345703,88.338623046875
2013-07-24,90.80770649518823,90.70764956090599,0.22093200569670712,94.39236111111111,66.98873138427734,135.1359405517578,87.6029281616211
2013-07-25,91.00951327617383,90.92173170583168,0.14844343340391158,94.87847222222221,67.4113540649414,135.46469116210938,88.40630340576172
2013-07-26,90.32307849946537,90.25267828869022,0.11219914725751381,94.87847222222221,67.7710189819336,135.6090850830078,88.0511474609375
2013-07-29,88.40398912945143,88.24855208589955,0.35991901807320337,94.02777777777777,67.64509582519531,135.19207763671875,87.43377685546875
2013-07-30,88.11382970981714,87.99603220865309,0.17995950903660168,95.08680555555554,68.00479888916016,135.19207763671875,87.50985717773438
2013-07-31,89.47220249586496,89.28058644659802,0.41550058785163124,94.04513888888889,68.13068389892578,135.28829956054688,87.66211700439453
2013-08-01,92.10554898010315,91.96550185590803,0.20775029392581562,96.52777777777777,68.82305145263672,136.85195922851562,88.85449981689453
2013-08-02,92.98333114151586,92.77920357400887,0.4293959802962382,95.48611111111111,69.20970916748047,137.08456420898438,88.93062591552734
2013-08-05,93.42592519532012,93.2632457245783,0.25810076792589587,96.38888888888889,69.25463104248047,136.884033203125,89.23503875732422
2013-08-06,91.82114173177338,91.1347443368508,1.7241024672962781,93.21180555555556,68.8410415649414,136.10614013671875,88.338623046875
2013-08-07,87.64084354022076,84.34476537985336,8.365306441981469,83.45486111111111,68.71514892578125,135.66513061523438,87.71282196044922
2013-08-08,87.69231821711062,83.99969229049526,7.074363290435168,91.0763888888889,69.05684661865234,136.16238403320312,88.07647705078125
2013-08-09,85.40438385014798,80.32427775978901,10.497902131328686,84.56597222222223,68.778076171875,135.76942443847656,87.98344421386719
2013-08-12,84.74127609819749,78.40989501992682,12.64912467677545,83.4375,68.93993377685547,135.6090850830078,88.44857788085938
