date,current_mri_standardized,oratnek_like,new_mc_v1,qqq,qqq_fwd10,qqq_fwd20
2019-02-27,75.58794583468979,84.22702677159059,81.50776698409851,165.7425079345703,0.019701529197712286,0.026693730798489135
2019-02-28,72.86365741559011,83.63123114608575,79.29862584669453,165.36062622070312,0.020324489802321155,0.03143643754762593
2019-03-01,80.43857147336695,83.43263260425081,81.74222393842277,166.50633239746094,0.022708063546361457,0.03209484026030052
2019-03-04,72.87116410698381,77.81087753475028,76.37244645105488,166.5349884033203,0.024967296702402608,0.04558707286772079
2019-03-05,70.52754532662448,75.93695917825009,73.47034446041903,166.65911865234375,0.027647431298463365,0.04876877968960747
2019-03-06,59.21138602346332,58.645653059416695,65.44772673372171,165.71385192871094,0.037607607136612264,0.06081164263385741
2019-03-07,50.93017942621674,41.770773242027786,54.7036951439739,163.68019104003906,0.06692073092572026,0.07358311243322313
2019-03-08,48.7196403328124,36.14581330289815,55.237892986223066,163.43191528320312,0.04507176672541813,0.08077381498120473
2019-03-11,60.35716141248716,45.381937767632714,60.79514463670928,166.83096313476562,0.021830012418788014,0.06144885495261598
2019-03-12,62.04956736791942,48.46064592254423,66.4467868610902,167.74755859375,0.020979480245788773,0.051942310659094604
2019-03-13,66.50715787150084,71.70910419640364,77.05805717468608,169.0078887939453,0.006857106124257939,0.04970088300928288
2019-03-14,65.79803352186272,73.90303473213456,79.86406762577644,168.72149658203125,0.01089060181967949,0.048988128420128785
2019-03-15,68.55094716689608,80.18990046626708,82.27266521417032,170.28736877441406,0.00917835406654488,0.043836026907998704
2019-03-18,68.00769827505037,82.28552237764458,83.86840157357722,170.6929168701172,0.020117496657364065,0.04152413290590262
2019-03-19,65.77822004580484,82.98406301477041,84.01432668775062,171.26681518554688,0.020553107756477118,0.041608347435376336
2019-03-20,60.84268408266759,83.21690989381236,78.97685171512649,171.94595336914062,0.022363015977956646,0.04111024834385657
2019-03-21,65.81852925488725,88.85008107571522,84.07658802992636,174.6337890625,0.006244495316650278,0.026401072976373507
2019-03-22,41.17093117990711,57.394471469682856,66.74318852760568,170.79808044433594,0.03416229333957976,0.052419443096182405
2019-03-25,39.90319661032105,52.46482382322762,61.67443415948825,170.47288513183594,0.038772439693805394,0.06783731382547131
2019-03-26,52.88354692556616,61.93271905218698,66.15491752971617,171.26681518554688,0.030326594228761605,0.05953657749518859
2019-03-27,47.69302676443906,53.977573017395656,64.07942857512228,170.1667938232422,0.042551993350819606,0.07071398794714989
2019-03-28,56.812861428033024,62.43696878357632,68.22431143417086,170.55897521972656,0.037687091493254554,0.06920523293008896
2019-03-29,64.63976541986587,76.36787848341433,83.82378534718676,171.85032653808594,0.03434246553327114,0.06323040159440496
2019-04-01,73.23949923222817,92.1226261611381,91.15744102254908,174.1268310546875,0.020984481021727452,0.041200006028965674
2019-04-02,72.86598892700778,97.37420872037936,94.7429087497949,174.78688049316406,0.020631204313497964,0.033929695875967836
2019-04-03,75.35015992710727,99.12473624012645,95.98233359132634,175.7911834716797,0.018337158203993953,0.023560908146596837
2019-04-04,75.8217054890277,99.70824541337548,96.77600094488365,175.7242889404297,0.020031491107318056,0.04028058745077723
2019-04-05,78.5125708508238,99.90274847112516,97.05191193112285,176.6329345703125,0.017654047023553332,0.028593578197856573
2019-04-08,77.67673956808768,99.96758282370838,97.40429892653589,177.08253479003906,0.027980020475161238,0.005996063343920666
2019-04-09,70.38925390505344,99.98919427456946,99.13476630884529,176.46075439453125,0.028350217717413972,0.006992760277718002
2019-04-10,72.99728349891957,99.99639809152315,99.71158876961509,177.40773010253906,0.027012556472906457,-0.00377384845242279
2019-04-11,74.93910700958568,99.99879936384104,99.90386292320503,176.98684692382812,0.030373454286184876,-0.00016182415568222197
2019-04-12,79.20848145971325,99.999599787947,99.967954307735,177.75209045410156,0.027928792468401742,-0.039014054316873104
2019-04-15,78.73488507146122,94.44431104042678,99.98931810257832,177.78079223632812,0.01980003161948951,-0.028623705931194787
2019-04-16,80.16589946470596,98.14810368014226,99.99643936752611,178.3929443359375,0.013029673702181777,-0.0182839855069985
2019-04-17,75.87809739454907,93.82714567115852,99.29735408771634,179.0146942138672,0.005129686077463891,-0.01186218063269684
2019-04-18,75.03533668452614,92.3868263348306,99.40663767009175,179.2443084716797,0.019851442352507576,-0.023213760502189706
2019-04-22,73.22815741801615,91.90671988938797,96.05151109766246,179.751220703125,0.010749754502819009,-0.04241167534339041
2019-04-23,76.82619069990649,97.30223996312932,98.68383703255415,182.0373077392578,-0.0213855879427296,-0.044558854457381725
2019-04-24,71.87478712429004,93.54519109882088,99.56127901085138,181.4634552001953,-0.020768661368207875,-0.045806860169138375
2019-04-25,69.87212879365075,86.73728592182918,97.54876528195607,182.19996643066406,-0.02997665873829225,-0.06420643353209121
2019-04-26,72.25707748975083,95.57909530727639,99.18292176065202,182.362548828125,-0.029635156374463345,-0.06551247260551807
2019-04-29,72.84851463279138,98.52636510242546,99.72764058688401,182.71649169921875,-0.06512401177568217,-0.07083021699096115
2019-04-30,72.52412539777805,93.95323281191959,97.84271521246302,181.3008575439453,-0.047483561530965224,-0.0712779019693508
2019-05-01,62.28863376996397,86.87329982619542,89.22744370665879,180.71734619140625,-0.030910900264888075,-0.06436235191445228
2019-05-02,65.8827234804661,84.51332216428736,87.08251118482666,179.9329833984375,-0.016905148604725473,-0.07527513363197424
2019-05-03,74.29077298164377,94.83777405476245,95.6941703949422,182.8025665283203,-0.042226937244269624,-0.10983210642872643
2019-05-06,63.89679391282858,92.72370246269858,92.88641257833652,181.68350219726562,-0.05259603537807356,-0.0791305983718561
2019-05-07,42.746299263702035,75.35234526534397,80.28595293762145,178.1443328857422,-0.02367967018382311,-0.053855602809008474
2019-05-08,42.710396100915595,69.56189286622576,74.16878508086513,177.6947021484375,-0.02556923763889607,-0.043925240867638715
2019-05-09,39.661935613090115,62.07618651096414,74.68206845696305,176.73822021484375,-0.035287578491952964,-0.020187493157908687
2019-05-10,50.67010471634582,65.13650661476582,72.68405400435138,176.9582061767578,-0.036973017382830764,-0.010000144001107825
2019-05-13,20.225123904759048,43.93439109381083,63.38224547019273,170.8172607421875,-0.00610370283027295,0.0269905883866266
2019-05-14,32.18944057669533,42.42257480904806,62.09693514920294,172.69204711914062,-0.02498050372404048,0.009969917506851722
2019-05-15,36.58572139553941,41.91863604746047,62.74559527631811,175.13121032714844,-0.03451844795149139,0.001802324725314497
2019-05-16,46.79990384529698,41.7506564602646,68.56513773103303,176.8911895751953,-0.059373706356417366,-0.01238283508619753
2019-05-17,36.827927474609034,41.69466326453265,62.5429376991447,175.0833740234375,-0.07058579094920603,0.0038244718789806065
2019-05-20,35.70313035017778,47.23155442151088,62.09489756397076,172.12767028808594,-0.028007654585202713,0.03589910748217351
2019-05-21,44.05544472053715,54.63274036272585,68.09570921412724,173.92593383789062,-0.030907819599400255,0.029038436062573725
2019-05-22,42.739541573646235,45.98869123201973,65.08820993166171,173.15118408203125,-0.018837668039404898,0.043255176672921225
2019-05-23,29.48372672780452,43.107341521784356,56.64085324493628,170.50155639648438,0.01565242138215628,0.05789650787229994
2019-05-24,31.456057353532497,31.03578050726145,52.04288652586135,170.41552734375,0.02800842953373972,0.058464041964293445
2019-05-28,24.75211279917111,27.011926835753815,47.65344696158619,169.77464294433594,0.03329752944159314,0.04422114671737387
2019-05-29,20.700292063542065,25.6706422785846,41.168225824157304,168.37811279296875,0.03584586909737064,0.05777842663247679
2019-05-30,22.20740410814554,25.223547426194866,41.634757033613226,169.08595275878906,0.0376193336887094,0.05737555721542131
2019-05-31,14.23002265892147,25.07451580873162,33.575951429506794,166.3885040283203,0.04995700374077083,0.07590029636559881
2019-06-03,14.460986146953719,25.02483860291054,28.059970658627996,162.7249755859375,0.08006146463392394,0.11496844062794676
2019-06-04,32.02507555998481,41.674946200970176,47.54341193144814,167.30677795410156,0.0657482153731408,0.08873178151138328
2019-06-05,38.15354046437399,47.22498206699005,57.96447819524107,168.55026245117188,0.06185815640076009,0.08883272029700962
2019-06-06,41.977639954598885,49.07499402233002,65.9151050954325,169.88941955566406,0.06328498627566526,0.07804948017639513
2019-06-07,47.3752769640345,55.24722022966556,72.19928896315358,173.17031860351562,0.041593054474931,0.05020702465175009
2019-06-10,54.22999921735479,57.304628965444074,77.43996395190115,175.1885986328125,0.029625839200916992,0.04330633838392628
2019-06-11,51.91055253378637,57.99043187737024,77.79578486524073,175.42771911621094,0.010571608819856637,0.05226675072461262
