sector_etf,provider_symbol,symbol,weight_pct,name,exchange,location,source_url
XSD,,MXL,2.294683,MAXLINEAR INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xsd.xlsx
XSD,,ALGM,2.242913,ALLEGRO MICROSYSTEMS INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xsd.xlsx
XSD,,FSLR,2.232189,FIRST SOLAR INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xsd.xlsx
XSD,,RGTI,2.219472,RIGETTI COMPUTING INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xsd.xlsx
XSD,,NXPI,2.167892,NXP SEMICONDUCTORS NV,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xsd.xlsx
XSD,,CBRS,2.139694,CEREBRAS SYSTEMS INC   A,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xsd.xlsx
XSD,,SYNA,2.06909,SYNAPTICS INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xsd.xlsx
XSD,,MTSI,2.05196,MACOM TECHNOLOGY SOLUTIONS H,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xsd.xlsx
XSD,,CRUS,1.911813,CIRRUS LOGIC INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xsd.xlsx
XSD,,POWI,1.897233,POWER INTEGRATIONS INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xsd.xlsx
XSD,,ON,1.85343,ON SEMICONDUCTOR,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xsd.xlsx
XSD,,WOLF,1.739143,WOLFSPEED INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xsd.xlsx
XSD,,RMBS,1.729678,RAMBUS INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xsd.xlsx
XSD,,INDI,1.724619,INDIE SEMICONDUCTOR INC A,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xsd.xlsx
XSD,,TE,1.586514,T1 ENERGY INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xsd.xlsx
XSD,,NVTS,1.558106,NAVITAS SEMICONDUCTOR CORP,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xsd.xlsx
XSD,,KOPN,1.496474,KOPIN CORP,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xsd.xlsx
XSD,,AOSL,1.275752,ALPHA + OMEGA SEMICONDUCTOR,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xsd.xlsx
XSD,,AMBQ,0.773431,AMBIQ MICRO INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xsd.xlsx
XSD,,CEVA,0.714686,CEVA INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xsd.xlsx
XSD,,MRAM,0.545207,EVERSPIN TECHNOLOGIES INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xsd.xlsx
XSD,,NVEC,0.50006,NVE CORP,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xsd.xlsx
XSD,,-,0.024759,SSI US GOV MONEY MARKET CLASS,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xsd.xlsx
XSD,,IONQ,2e-06,IONQ INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xsd.xlsx
