ticker,metric,period,current,revision_7d,source,fetched_at,record_type,up_7d,down_7d,up_30d,down_30d,revision_breadth_30d_pct,low,high,estimate_growth_pct
AIAI,revenue,+1q,0.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,0.0,0.0,
AIAI,revenue,0y,0.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,0.0,0.0,
AIAI,revenue,+1y,0.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,0.0,0.0,
AIG,eps,0q,,,yfinance,2026-07-22T12:36:44.305953Z,revision_breadth,,,,,,,,
AIG,eps,+1q,,,yfinance,2026-07-22T12:36:44.305953Z,revision_breadth,,,,,,,,
AIG,eps,0y,,,yfinance,2026-07-22T12:36:44.305953Z,revision_breadth,,,,,,,,
AIG,eps,+1y,,,yfinance,2026-07-22T12:36:44.305953Z,revision_breadth,,,,,,,,
AIG,eps,0q,1.94287,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,1.72,2.21604,7.340000000000001
AIG,eps,+1q,1.82834,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,1.56,2.02,-16.89
AIG,eps,0y,8.00133,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,7.35,8.42523,12.85
AIG,eps,+1y,8.85578,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,8.05,9.45,10.6800005
AIG,revenue,0q,7220811500.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,7214623000.0,7227000000.0,1.83
AIG,revenue,+1q,7468842500.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,7383000000.0,7554685000.0,17.599999999999998
AIG,revenue,0y,29088394190.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,28817000000.0,29413764000.0,8.64
AIG,revenue,+1y,31325895970.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,29713000000.0,31932934000.0,7.689999999999999
AIIR,eps,0q,,,yfinance,2026-07-22T12:36:44.305953Z,revision_breadth,,,,,,,,
AIIR,eps,+1q,,,yfinance,2026-07-22T12:36:44.305953Z,revision_breadth,,,,,,,,
AIIR,eps,0y,,,yfinance,2026-07-22T12:36:44.305953Z,revision_breadth,,,,,,,,
AIIR,eps,+1y,,,yfinance,2026-07-22T12:36:44.305953Z,revision_breadth,,,,,,,,
AIIR,eps,0q,,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,,,
AIIR,eps,+1q,,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,,,
AIIR,eps,0y,0.536,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,0.536,0.536,
AIIR,eps,+1y,0.629,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,0.629,0.629,17.349999999999998
AIIR,revenue,0q,0.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,0.0,0.0,
AIIR,revenue,+1q,0.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,0.0,0.0,
AIIR,revenue,0y,0.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,0.0,0.0,
AIIR,revenue,+1y,0.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,0.0,0.0,
AIN,eps,0q,,,yfinance,2026-07-22T12:36:44.305953Z,revision_breadth,,,,,,,,
AIN,eps,+1q,,,yfinance,2026-07-22T12:36:44.305953Z,revision_breadth,,,,,,,,
AIN,eps,0y,,,yfinance,2026-07-22T12:36:44.305953Z,revision_breadth,,,,,,,,
AIN,eps,+1y,,,yfinance,2026-07-22T12:36:44.305953Z,revision_breadth,,,,,,,,
AIN,eps,0q,0.705,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,0.7,0.71,23.68
AIN,eps,+1q,0.655,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,0.64,0.67,-7.75
AIN,eps,0y,2.74176,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,2.63,2.94528,3.0700000000000003
AIN,eps,+1y,3.11138,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,2.95413,3.23,13.48
AIN,revenue,0q,339151500.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,339000000.0,339303000.0,8.9099996
AIN,revenue,+1q,321824500.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,317649000.0,326000000.0,23.1
AIN,revenue,0y,1264986560.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,1199469690.0,1306000000.0,6.950000000000001
AIN,revenue,+1y,1272956760.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,1101358290.0,1362000000.0,0.63
AIO,revenue,0q,0.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,0.0,0.0,
AIO,revenue,+1q,0.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,0.0,0.0,
AIO,revenue,0y,0.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,0.0,0.0,
AIO,revenue,+1y,0.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,0.0,0.0,
AIOT,eps,0q,,,yfinance,2026-07-22T12:36:44.305953Z,revision_breadth,,,,,,,,
AIOT,eps,+1q,,,yfinance,2026-07-22T12:36:44.305953Z,revision_breadth,,,,,,,,
AIOT,eps,0y,,,yfinance,2026-07-22T12:36:44.305953Z,revision_breadth,,,,,,,,
AIOT,eps,+1y,,,yfinance,2026-07-22T12:36:44.305953Z,revision_breadth,,,,,,,,
AIOT,eps,0q,0.03,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,-0.01,0.06,200.0
AIOT,eps,+1q,0.015,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,0.0,0.03,-25.0
AIOT,eps,0y,0.1,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,0.06,0.14,25.0
AIOT,eps,+1y,0.335,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,0.19,0.48,2.35
AIOT,revenue,0q,115531290.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,114359000.0,116200000.0,10.96
AIOT,revenue,+1q,119823860.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,119045000.0,120600000.0,7.290000000000001
AIOT,revenue,0y,487245000.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,484708000.0,488800000.0,9.8000005
AIOT,revenue,+1y,535560250.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,527200000.0,540835000.0,9.92
AIP,eps,0q,,,yfinance,2026-07-22T12:36:44.305953Z,revision_breadth,,,,,,,,
AIP,eps,+1q,,,yfinance,2026-07-22T12:36:44.305953Z,revision_breadth,,,,,,,,
AIP,eps,0y,,,yfinance,2026-07-22T12:36:44.305953Z,revision_breadth,,,,,,,,
AIP,eps,+1y,,,yfinance,2026-07-22T12:36:44.305953Z,revision_breadth,,,,,,,,
AIP,eps,0q,-0.042,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,-0.06,-0.03,61.82
AIP,eps,+1q,-0.024,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,-0.03,-0.02,73.330003
AIP,eps,0y,-0.102,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,-0.16,-0.07,69.089997
AIP,eps,+1y,0.1575,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,0.13,0.2,2.5441
AIP,revenue,0q,23478600.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,23392000.0,23501000.0,42.279997
AIP,revenue,+1q,23378600.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,22662000.0,24000000.0,34.300000000000004
AIP,revenue,0y,94552000.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,93000000.0,96577000.0,33.97
AIP,revenue,+1y,115064800.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,110525000.0,122899000.0,21.69
AIR,eps,0q,,,yfinance,2026-07-22T12:36:44.305953Z,revision_breadth,,,,,,,,
AIR,eps,+1q,,,yfinance,2026-07-22T12:36:44.305953Z,revision_breadth,,,,,,,,
AIR,eps,0y,,,yfinance,2026-07-22T12:36:44.305953Z,revision_breadth,,,,,,,,
AIR,eps,+1y,,,yfinance,2026-07-22T12:36:44.305953Z,revision_breadth,,,,,,,,
AIR,eps,0q,1.29,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,1.27,1.33,19.440001
AIR,eps,+1q,1.3575,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,1.29,1.47,15.04
AIR,eps,0y,5.59,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,5.41,5.8,10.69
AIR,eps,+1y,6.496,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,6.15,6.76,16.209999
AIR,revenue,0q,858910250.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,812600000.0,886700000.0,16.129999
AIR,revenue,+1q,884653000.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,873800000.0,899710000.0,11.2399995
AIR,revenue,0y,3622725290.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,3544400000.0,3695200000.0,9.51
AIR,revenue,+1y,3856201800.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,3747600000.0,3967000000.0,6.44
AIT,eps,0q,,,yfinance,2026-07-22T12:36:44.305953Z,revision_breadth,,,,,,,,
AIT,eps,+1q,,,yfinance,2026-07-22T12:36:44.305953Z,revision_breadth,,,,,,,,
AIT,eps,0y,,,yfinance,2026-07-22T12:36:44.305953Z,revision_breadth,,,,,,,,
AIT,eps,+1y,,,yfinance,2026-07-22T12:36:44.305953Z,revision_breadth,,,,,,,,
AIT,eps,0q,2.9175,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,2.9,2.93,4.2
AIT,eps,+1q,2.84,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,2.78,2.9,7.979999999999999
AIT,eps,0y,10.7075,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,10.69,10.75,5.81
AIT,eps,+1y,11.78375,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,11.7,11.91,10.05
AIT,revenue,0q,1292541470.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,1286800740.0,1296800000.0,5.54
AIT,revenue,+1q,1270660000.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,1259000000.0,1289000000.0,5.9299998
AIT,revenue,0y,4906535470.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,4900753740.0,4910800000.0,7.52
AIT,revenue,+1y,5183637300.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,5152800000.0,5206500000.0,5.6500003
AIZ,eps,0q,,,yfinance,2026-07-22T12:36:44.305953Z,revision_breadth,,,,,,,,
AIZ,eps,+1q,,,yfinance,2026-07-22T12:36:44.305953Z,revision_breadth,,,,,,,,
AIZ,eps,0y,,,yfinance,2026-07-22T12:36:44.305953Z,revision_breadth,,,,,,,,
AIZ,eps,+1y,,,yfinance,2026-07-22T12:36:44.305953Z,revision_breadth,,,,,,,,
AIZ,eps,0q,5.17058,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,5.08,5.28,1.38
AIZ,eps,+1q,4.43855,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,4.13,4.73,-22.540002
AIZ,eps,0y,21.07322,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,21.0,21.2,6.59
AIZ,eps,+1y,22.5045,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,22.0,23.51,6.79
AIZ,revenue,0q,3404850000.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,3309100000.0,3500600000.0,7.8
AIZ,revenue,+1q,3464050000.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,3366100000.0,3562000000.0,7.199999999999999
AIZ,revenue,0y,13856200000.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,13528200000.0,14184200000.0,8.129999999999999
AIZ,revenue,+1y,14785350000.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,14168700000.0,15402000000.0,6.710000000000001
AJG,eps,0q,,,yfinance,2026-07-22T12:36:44.305953Z,revision_breadth,,,,,,,,
AJG,eps,+1q,,,yfinance,2026-07-22T12:36:44.305953Z,revision_breadth,,,,,,,,
AJG,eps,0y,,,yfinance,2026-07-22T12:36:44.305953Z,revision_breadth,,,,,,,,
AJG,eps,+1y,,,yfinance,2026-07-22T12:36:44.305953Z,revision_breadth,,,,,,,,
AJG,eps,0q,2.8188,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,2.76,2.93445,20.979999
AJG,eps,+1q,3.07798,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,2.87,3.34,32.669997
AJG,eps,0y,13.19564,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,12.74,13.88,23.44
AJG,eps,+1y,14.86935,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,14.25,15.45,12.68
AJG,revenue,0q,4031013430.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,3983000000.0,4066300000.0,27.11
AJG,revenue,+1q,4051503000.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,3869900000.0,4224100000.0,21.56
AJG,revenue,0y,16733282179.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,16456599999.0,16934900000.0,21.69
AJG,revenue,+1y,18310932460.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,18001000000.0,18759789000.0,9.43
AKAM,eps,0q,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
AKAM,eps,+1q,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
AKAM,eps,0y,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
AKAM,eps,+1y,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
AKAM,eps,0q,1.57953,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,1.54,1.63,-8.7
AKAM,eps,+1q,1.6999,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,1.59229,1.84,-8.61
AKAM,eps,0y,6.71815,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,6.45,7.06,-5.6399997
AKAM,eps,+1y,7.23352,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,5.94,8.07,7.670000000000001
AKAM,revenue,0q,1093232170.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,1087000000.0,1112032000.0,4.77
AKAM,revenue,+1q,1131982030.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,1118813000.0,1147344940.0,7.33
AKAM,revenue,0y,4503869350.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,4478800000.0,4571425340.0,7.0300005
AKAM,revenue,+1y,4988246730.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,4826719000.0,5129200000.0,10.75
AKR,eps,0q,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
AKR,eps,+1q,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
AKR,eps,0y,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
AKR,eps,+1y,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
AKR,eps,0q,0.04,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,0.04,0.04,-34.64
AKR,eps,+1q,0.05,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,0.05,0.05,-46.75
AKR,eps,0y,0.395,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,0.39,0.4,23.94
AKR,eps,+1y,0.28,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,0.24,0.32,-29.110000000000003
AKR,revenue,0q,95449210.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,84330000.0,104905830.0,-5.11
AKR,revenue,+1q,97656470.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,86532000.0,106813870.0,-3.32
AKR,revenue,0y,387775370.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,342048000.0,421110480.0,-5.59
AKR,revenue,+1y,436432270.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,364009000.0,473800000.0,12.550001
ALAB,eps,0q,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
ALAB,eps,+1q,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
ALAB,eps,0y,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
ALAB,eps,+1y,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
ALAB,eps,0q,0.6915,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,0.64522,0.72,57.16
ALAB,eps,+1q,0.78848,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,0.69,0.87,60.91
ALAB,eps,0y,3.01401,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,2.78,3.32,63.8
ALAB,eps,+1y,4.53129,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,3.5,8.194,50.34
ALAB,revenue,0q,360562000.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,355200000.0,367300000.0,87.87
ALAB,revenue,+1q,411587290.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,391800000.0,443000000.0,78.5
ALAB,revenue,0y,1549258240.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,1490000000.0,1635600000.0,81.73
ALAB,revenue,+1y,2235197230.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,1821000000.0,3312000000.0,44.28
ALB,eps,0q,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
ALB,eps,+1q,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
ALB,eps,0y,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
ALB,eps,+1y,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
ALB,eps,0q,3.25512,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,2.78453,4.24,28.592
ALB,eps,+1q,3.43995,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,2.37,4.89,19.105
ALB,eps,0y,12.48374,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,7.45,15.9,16.8022
ALB,eps,+1y,12.50803,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,6.0712,22.35115,0.19
ALB,revenue,0q,1617996960.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,1465000000.0,1788870950.0,21.65
ALB,revenue,+1q,1773451800.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,1506000000.0,2154000000.0,35.599998
ALB,revenue,0y,6347794130.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,5713100000.0,7400000000.0,23.43
ALB,revenue,+1y,6541114830.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,5156000000.0,9362724080.0,3.05
ALC,eps,0q,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
ALC,eps,+1q,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
ALC,eps,0y,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
ALC,eps,+1y,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
ALC,eps,0q,0.75506,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,0.66,0.78862,-0.64999997
ALC,eps,+1q,0.5585,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,0.45,0.64,16.350001
ALC,eps,0y,3.46727,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,3.36,3.57,12.94
ALC,eps,+1y,3.97117,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,3.78,4.24518,14.53
ALC,revenue,0q,2773464160.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,2733400000.0,2830869000.0,6.84
ALC,revenue,+1q,2766109480.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,2734000000.0,2821795550.0,5.82
ALC,revenue,0y,11137987860.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,11006500000.0,11434176510.0,7.090000000000001
ALC,revenue,+1y,11815443160.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,11606761820.0,12138100000.0,6.08
ALGM,eps,0q,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
ALGM,eps,+1q,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
ALGM,eps,0y,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
ALGM,eps,+1y,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
ALGM,eps,0q,0.21136,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,0.2,0.23363,134.84
ALGM,eps,+1q,0.24712,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,0.219,0.29216,90.089995
ALGM,eps,0y,1.02864,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,0.839,1.36,90.489995
ALGM,eps,+1y,1.4946,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,1.3,2.07305,45.299998
ALGM,revenue,0q,251729340.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,249949000.0,255200000.0,23.76
ALGM,revenue,+1q,263823810.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,260000000.0,270496910.0,23.110001
ALGM,revenue,0y,1067615280.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,1040000000.0,1092209200.0,19.940001
ALGM,revenue,+1y,1252721040.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,1175000000.0,1371158360.0,17.34
ALGN,eps,0q,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
ALGN,eps,+1q,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
ALGN,eps,0y,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
ALGN,eps,+1y,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
ALGN,eps,0q,2.59841,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,2.51,2.83,4.35
ALGN,eps,+1q,2.90136,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,2.74,3.03969,11.16
ALGN,eps,0y,11.36915,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,11.18,11.7,8.17
ALGN,eps,+1y,12.38148,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,11.70622,13.09464,8.8999994
ALGN,revenue,0q,1057158890.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,1050000000.0,1096000000.0,4.42
ALGN,revenue,+1q,1024255700.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,1009511000.0,1038700000.0,2.87
ALGN,revenue,0y,4183968880.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,4158566000.0,4204900000.0,3.69
ALGN,revenue,+1y,4368044010.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,4293814000.0,4452227710.0,4.4
ALGT,eps,0q,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
ALGT,eps,+1q,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
ALGT,eps,0y,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
ALGT,eps,+1y,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
ALGT,eps,0q,1.30173,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,1.25,1.4,5.83
ALGT,eps,+1q,0.02675,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,-0.8,0.60448,101.28
ALGT,eps,0y,7.56131,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,5.95,8.618,98.980004
ALGT,eps,+1y,12.23994,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,9.79828,15.64,61.88
ALGT,revenue,0q,987362010.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,870057250.0,1111200000.0,43.22
ALGT,revenue,+1q,926850310.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,881401620.0,978400000.0,64.94
ALGT,revenue,0y,3709606340.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,3495315740.0,4037000000.0,42.32
ALGT,revenue,+1y,4334471330.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,4185000000.0,4443097600.0,16.84
ALH,eps,0q,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
ALH,eps,+1q,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
ALH,eps,0y,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
ALH,eps,+1y,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
ALH,eps,0q,0.34183,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,0.33726,0.35,
ALH,eps,+1q,0.32326,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,0.31348,0.33,15.45
ALH,eps,0y,1.28921,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,1.27,1.30513,26.389998
ALH,eps,+1y,1.4647,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,1.42,1.55,13.61
ALH,revenue,0q,478633230.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,472295040.0,482300000.0,
ALH,revenue,+1q,463182650.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,459500000.0,466253970.0,5.84
ALH,revenue,0y,1826582760.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,1819800000.0,1835186710.0,6.87
ALH,revenue,+1y,1939789050.0,,yfinance,2026-07-22T13:36:55.524039Z,estimate_level,,,,,,1928270140.0,1955500000.0,6.2
ALK,eps,0q,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
ALK,eps,+1q,,,yfinance,2026-07-22T13:36:55.524039Z,revision_breadth,,,,,,,,
